SLIC,Facility Latitude,Facility Longitude
D076,40.7539,-74.0636
D077,40.7539,-74.0636
D078,40.7539,-74.0636
D079,40.7539,-74.0636
D07C,40.7539,-74.0636
D07R,40.7539,-74.0636
D08,39.8649,-75.0424
D081,39.8649,-75.0424
D082,30.3376,-97.6607
D083,39.8649,-75.0424
D084,39.8649,-75.0424
D085,39.8649,-75.0424
D087,40.5109,-74.3386
D08F,40.5109,-74.3386
D08GR,40.2366,-74.7203
D08K,40.2429,-76.8472
D08MM,40.2366,-74.7203
D08SM,40.2366,-74.7203
D09,40.7539,-74.0636
D091,40.7539,-74.0636
D092,34.0484,-117.5861
D1,40.762,-73.9989
D101,40.762,-73.9989
D11,40.7214,-73.6065
D115,40.7214,-73.6065
D117,40.7214,-73.6065
D12,40.7539,-74.0636
D121,40.7539,-74.0636
D123,40.5109,-74.3386
D124,40.5109,-74.3386
D125,42.8847,-78.8037
D126,43.1088,-76.0772
D127,43.1088,-76.0772
D128,40.7539,-74.0636
D129,43.1088,-76.0772
D13,42.8847,-78.8037
D131,40.5109,-74.3386
D132,42.9159,-72.2868
D133,42.5065,-71.0344
D134,42.2076,-71.1795
D135,42.2076,-71.1795
D136,42.7564,-71.4905
D137,43.6405,-70.3217
D138,40.7214,-73.6065
D139,40.7214,-73.6065
D14,42.8847,-78.8037
D141,42.2603,-71.7924
D142,42.8847,-78.8037
D143,40.8301,-73.0213
D144,42.8847,-78.8037
D145,40.7214,-73.6065
D146,40.7214,-73.6065
D147,42.8847,-78.8037
D148,42.2076,-71.1795
D149,42.2603,-71.7924
D14E,36.0213,-84.0036
D14K,43.1792,-77.6742
D15,40.2252,-79.6116
D151,40.7214,-73.6065
D152,40.2252,-79.6116
D153,40.2252,-79.6116
D154,40.7214,-73.6065
D155,40.7214,-73.6065
D156,40.2252,-79.6116
D157,40.2252,-79.6116
D158,40.7214,-73.6065
D159,40.2252,-79.6116
D16,40.2252,-79.6116
D161,40.1607,-75.1392
D163,40.2252,-79.6116
D166,40.2252,-79.6116
D168,40.0899,-76.3498
D169,40.2429,-76.8472
D16B,41.6606,-78.8
D17,40.2429,-76.8472
D171,40.2429,-76.8472
D172,40.1607,-75.1392
D173,40.2429,-76.8472
D174,40.2429,-76.8472
D175,40.1607,-75.1392
D176,45.12316667,-107.1650667
D177,40.2429,-76.8472
D178,40.2429,-76.8472
D179,40.2429,-76.8472
D17C,40.049,-76.7468
D17K,40.2429,-76.8472
D17LR,40.049,-76.7468
D17MS,40.0899,-76.3498
D18,40.4552,-76.116
D181,40.2429,-76.8472
D182,40.2429,-76.8472
D183,36.0568,-79.8555
D184,40.2429,-76.8472
D185,40.2429,-76.8472
D186,40.2429,-76.8472
D187,40.2429,-76.8472
D188,39.9881,-75.5813
D189,40.2429,-76.8472
D18PE,41.325,-75.7517
D19,40.1607,-75.1392
D191,40.1607,-75.1392
D192,40.1607,-75.1392
D193,40.1607,-75.1392
D194,40.1607,-75.1392
D195,40.1607,-75.1392
D196,40.1607,-75.1392
D197,40.1607,-75.1392
D198,40.1607,-75.1392
D199,39.2626,-76.675
D19B,40.2429,-76.8472
D19DM,39.9137,-75.1469
D19E,39.9881,-75.5813
D19F,40.1607,-75.1392
D19M,40.1607,-75.1392
D2,40.2429,-76.8472
D201,38.0765,-84.5278
D202,19.0939,-42.8428
D203,39.2626,-76.675
D204,38.9367,-94.7518
D205,39.5328,-119.7573
D206,39.5328,-119.7573
D207,39.5328,-119.7573
D208,37.6434,-84.7895
D20S,36.1015,-86.7563
D21,39.2626,-76.675
D216,39.2626,-76.675
D217,39.2626,-76.675
D21B,39.2626,-76.675
D221,42.2076,-71.1795
D233,36.8939,-76.1905
D239,36.8939,-76.1905
D24,37.3173,-79.9796
D241,37.3173,-79.9796
D244,47.6754,-122.1019
D245,37.3173,-79.9796
D246,37.3173,-79.9796
D24C,37.3173,-79.9796
D25,37.3173,-79.9796
D252,39.6126,-77.7308
D253,45.6703,-122.6364
D254,36.1785,-115.1607
D255,37.1039,-80.6898
D261,41.7595,-87.7865
D271,36.0568,-79.8555
D274,36.1563,-80.2431
D275,35.837,-78.6031
D276,47.6754,-122.1019
D277,46.9818,-122.9133
D278,42.0501,-71.0034
D279,36.1563,-80.2431
D27C,35.5648,-82.5357
D27GH,35.9162,-80.0054
D27S,36.0568,-79.8555
D28,46.6124,-122.9185
D281,36.0052,-77.7856
D282,35.2735,-80.8113
D285,38.5715,-121.5462
D286,33.718,-78.933
D287,35.5648,-82.5357
D28F,35.2841,-81.1941
D291,34.9551,-80.9944
D292,34.9726,-81.9664
D294,34.9726,-81.9664
D295,33.9342,-81.1024
D296,34.223,-82.1167
D297,33.8971,-84.2425
D298,33.933,-81.1048
D299,33.9339,-81.103
D29GR,34.9726,-81.9664
D3,33.8971,-84.2425
D301,33.8971,-84.2425
D302,33.8971,-84.2425
D303,33.8971,-84.2425
D304,33.8971,-84.2425
D305,33.8971,-84.2425
D306,33.8971,-84.2425
D307,33.8971,-84.2425
D308,33.8971,-84.2425
D309,33.8971,-84.2425
D30A,33.8971,-84.2425
D30C,35.0716,-85.1892
D30CA,33.8971,-84.2425
D30D,33.8971,-84.2425
D30F,34.2628,-83.862
D30J,33.8971,-84.2425
D30LP,33.8971,-84.2425
D30M,33.8971,-84.2425
D30MM,33.7602,-84.5398
D30R,33.8971,-84.2425
D30S,35.0716,-85.1892
D30T,33.8971,-84.2425
D30V,33.8971,-84.2425
D31,33.8971,-84.2425
D311,33.8971,-84.2425
D312,33.8971,-84.2425
D313,33.8971,-84.2425
D314,33.8971,-84.2425
D315,33.8971,-84.2425
D316,30.3593,-81.7239
D317,34.6916,-84.9915
D318,32.527,-84.9736
D319,32.527,-84.9736
D31F,32.078,-81.1962
D31M,34.6916,-84.9915
D31T,32.078,-81.1962
D32,32.527,-84.9736
D321,30.3593,-81.7239
D322,30.4695,-84.3597
D323,33.5867,-85.0994
D324,30.3593,-81.7239
D325,36.1015,-86.7563
D326,28.4386,-81.3594
D327,28.4386,-81.3594
D328,28.4386,-81.3594
D32W,28.4386,-81.3594
D33,25.8773,-80.267
D331,25.8773,-80.267
D332,28.4386,-81.3594
D333,28.4386,-81.3594
D334,30.4867,-87.2918
D335,28.4386,-81.3594
D336,26.1454,-80.2104
D337,27.8864,-82.71
D338,27.961,-82.3853
D339,25.8773,-80.267
D34,30.3593,-81.7239
D341,27.8864,-82.71
D344,41.7595,-87.7865
D348,30.3593,-81.7239
D352,30.2161,-85.6454
D357,34.4725,-85.6947
D35LR,33.4492,-86.8409
D36,36.1015,-86.7563
D361,36.1015,-86.7563
D362,36.1015,-86.7563
D363,0,0
D36C,33.9422,-83.4811
D37,36.1015,-86.7563
D371,35.0677,-90.0035
D372,36.14,-86.7
D373,35.0677,-90.0035
D374,36.1015,-86.7563
D375,36.1015,-86.7563
D376,36.1015,-86.7563
D377,36.1015,-86.7563
D378,35.2048,-89.7776
D379,35.0677,-90.0035
D37A,35.0716,-85.1892
D37D,36.1015,-86.7563
D37E,36.1015,-86.7563
D37F,36.0213,-84.0036
D37M,36.1015,-86.7563
D37N,36.1015,-86.7563
D37R,35.0716,-85.1892
D37S,36.1015,-86.7563
D37T,36.1015,-86.7563
D38,35.0677,-90.0035
D381,35.0677,-90.0035
D382,36.2782,-88.2918
D383,35.0677,-90.0035
D384,36.1015,-86.7563
D385,35.2048,-89.7776
D386,36.1015,-86.7563
D387,35.2048,-89.7776
D388,35.0677,-90.0035
D389,35.0677,-90.0035
D38C,0,0
D38GR,35.0477,-89.9639
D39,35.0677,-90.0035
D391,35.0677,-90.0035
D392,33.1419,-117.1856
D4,38.0765,-84.5278
D401,38.0765,-84.5278
D402,19.0939,-42.8428
D403,38.0765,-84.5278
D404,36.9635,-86.4849
D405,19.0939,-42.8428
D406,38.0765,-84.5278
D409,19.0939,-42.8428
D423,37.7827,-87.1447
D427,19.0939,-42.8428
D43,39.9042,-82.9452
D430O,40.0622,-82.3535
D431,19.0939,-42.8428
D432,39.9042,-82.9452
D432O,40.0007,-83.1239
D433,39.9042,-82.9452
D434,40.0007,-83.1239
D435,40.7763,-82.5457
D436,41.5867,-83.6736
D437,39.9042,-82.9452
D438,39.9042,-82.9452
D439,39.9042,-82.9452
D43AV,39.9409,-82.0238
D44,39.9042,-82.9452
D441,41.5648,-81.5804
D442,41.5648,-81.5804
D442W,41.564,-81.4782
D443,41.5867,-83.6736
D444,41.5867,-83.6736
D445,39.9042,-82.9452
D447,41.5648,-81.5804
D448,39.9042,-82.9452
D449,39.9042,-82.9452
D44GR,41.3811,-81.8292
D44MM,41.564,-81.4782
D45,39.271,-84.4333
D451,39.9001,-86.2546
D453,39.6733,-84.2404
D455,39.1208,-84.5373
D458,40.5583,-84.5399
D45T,38.9809,-84.6009
D46,39.7884,-86.1731
D461,39.9001,-86.2546
D461O,39.9001,-86.2546
D462,39.9001,-86.2546
D462W,39.9001,-86.2546
D463,39.9001,-86.2546
D464,39.9001,-86.2546
D465,39.9001,-86.2546
D466,39.9001,-86.2546
D467,41.435,-85.0493
D468,41.5421,-86.9089
D469,39.9001,-86.2546
D46MS,41.6597,-85.9934
D47,39.9125,-86.0391
D471,39.7884,-86.1731
D472,39.7884,-86.1731
D473,40.1637,-85.4073
D475,40.0537,-86.9052
D48,42.383,-83.3383
D481,42.383,-83.3383
D482,42.383,-83.3383
D482O,41.8984,-83.4307
D484,42.383,-83.3383
D485,42.383,-83.3383
D486,42.383,-83.3383
D487,42.383,-83.3383
D491,42.0561,-86.4621
D492,42.383,-83.3383
D493,42.8552,-85.6836
D495,42.8552,-85.6836
D4Y2,41.7595,-87.7865
D5,42.8552,-85.6836
D501,41.6189,-93.5893
D502,42.8552,-85.6836
D503,39.7884,-86.1731
D505,41.9249,-88.0237
D506,41.9249,-88.0237
D507,42.32858,-92.58402
D50HS,41.6189,-93.5893
D528,43.0623,-89.3232
D529,43.0293,-87.914
D53,43.0361,-88.1072
D531,42.6979,-87.8906
D532,43.0293,-87.914
D533,43.0293,-87.914
D534,42.6793,-89.0317
D535,34.42888,-70.48576
D536,44.8011,-91.4646
D537,42.975,-90.1288
D538,42.6793,-89.0317
D539,43.0361,-88.1072
D53C,42.6979,-87.8906
D53F,43.0623,-89.3232
D53H,43.0293,-87.914
D53J,42.6793,-89.0317
D53M,43.0293,-87.914
D53R,43.0293,-87.914
D53W,43.0293,-87.914
D54,44.499,-89.5591
D541,44.499,-89.5591
D542,44.0657,-88.5382
D543,44.0657,-88.5382
D544,44.499,-89.5591
D546,43.8585,-91.2275
D549,44.0657,-88.5382
D54N,44.499,-89.5591
D55,44.8279,-93.1095
D551,44.7682,-94.1357
D552,35.86232,-74.4876
D553,45.5246,-94.0896
D554,44.9996,-93.2156
D555,44.9996,-93.2156
D556,44.8279,-93.1095
D557,45.1179,-95.0719
D558,44.9996,-93.2156
D559,44.9996,-93.2156
D559D,45.111,-93.4158
D55C,44.9996,-93.2156
D56,44.9996,-93.2156
D561,44.9996,-93.2156
D596,41.7595,-87.7865
D597,45.7072,-111.0634
D598,41.8631,-87.642
D599,42.1069,-87.8294
D6,42.1069,-87.8294
D600W,42.1069,-87.8294
D601,41.9249,-88.0237
D602,41.8631,-87.642
D603,41.7595,-87.7865
D604,41.9249,-88.0237
D605,41.8631,-87.642
D606,41.8631,-87.642
D607,41.8631,-87.642
D608,41.7595,-87.7865
D609,41.8631,-87.642
D60A,41.7595,-87.7865
D60B,41.7595,-87.7865
D60C,41.7595,-87.7865
D60E,41.9249,-88.0237
D60F,41.0839,-87.8747
D60GR,41.5048,-88.1246
D60H,41.9249,-88.0237
D60L,42.1388,-88.0339
D60M,41.7595,-87.7865
D60R,41.9249,-88.0237
D60S,41.8631,-87.642
D60T,41.9249,-88.0237
D61,41.7595,-87.7865
D611,41.7595,-87.7865
D612,41.8631,-87.642
D613,41.8631,-87.642
D614,41.8631,-87.642
D615,41.9249,-88.0237
D616,41.8631,-87.642
D617,39.4635,-88.3712
D618,42.1069,-87.8294
D619,41.9249,-88.0237
D62,40.6727,-89.5814
D621,39.7232,-90.2165
D622,41.8631,-87.642
D623,41.9249,-88.0237
D625,42.1069,-87.8294
D626,39.7854,-89.6042
D627,42.1069,-87.8294
D628,42.1069,-87.8294
D629,42.1069,-87.8294
D63,41.0839,-87.8747
D631,41.9249,-88.0237
D632,41.7595,-87.7865
D633,41.7595,-87.7865
D634,38.6651,-90.1749
D635,41.8631,-87.642
D636,41.8631,-87.642
D637,39.3457,-91.2305
D638,42.1388,-88.0339
D639,38.6651,-90.1749
D63A,37.7814,-90.3997
D64,38.9367,-94.7518
D641,38.9367,-94.7518
D642,39.1077,-94.6126
D643,39.1077,-94.6126
D644,39.1077,-94.6126
D645,39.1077,-94.6126
D646,41.7595,-87.7865
D647,38.5465,-90.0708
D648,39.1077,-94.6126
D649,41.9249,-88.0237
D64S,39.1077,-94.6126
D65,38.6651,-90.1749
D651,38.6651,-90.1749
D652,38.582,-92.2079
D653,42.1388,-88.0339
D654,40.4503,-89.015
D655,41.9249,-88.0237
D656,29.4851,-98.3637
D657,41.9249,-88.0237
D658,38.4484,-90.9977
D659,38.4484,-90.9977
D66,37.3242,-95.2674
D661,39.1077,-94.6126
D662,39.1077,-94.6126
D664,38.9367,-94.7518
D665,39.1928,-96.5552
D666,39.1928,-96.5552
D667,38.9367,-94.7518
D668,42.1388,-88.0339
D669,25.9578,-63.16786667
D674,37.6412,-97.3892
D675,38.3603,-98.7696
D681,41.2054,-95.952
D682,41.2054,-95.952
D683,41.2054,-95.952
D687,41.9851,-97.4267
D68SW,41.2054,-95.952
D691,41.1477,-102.9772
D699,34.0667,-118.2211
D7,32.4823,-93.7671
D701,32.4823,-93.7671
D708,30.4446,-91.2127
D723,35.891,-89.9237
D724,35.8081,-90.6421
D725,28.93368,-75.30048
D73,35.456,-97.5834
D74,36.1121,-97.0526
D75,32.7921,-96.6635
D751,32.7921,-96.6635
D752,32.9895,-97.3475
D753,32.9895,-97.3475
D754,32.9895,-97.3475
D755,32.9895,-97.3475
D756,32.7921,-96.6635
D757,32.9895,-97.3475
D758,32.7921,-96.6635
D759,30.3376,-97.6607
D75J,32.9895,-97.3475
D75R,32.9895,-97.3475
D75S,32.7921,-96.6635
D75SM,32.9895,-97.3475
D76,32.9895,-97.3475
D761,32.7804,-97.3307
D762,32.433,-97.8195
D763,32.9257,-97.033
D766,32.9895,-97.3475
D76C,0,0
D76GR,33.2015,-97.1129
D77,29.6395,-95.2895
D771,29.6395,-95.2895
D773,29.6395,-95.2895
D774,45.3791,-122.786
D775,34.0667,-118.2211
D776,39.55483333,-100.2751667
D777,45.5714,-122.7174
D778,45.3791,-122.786
D779,34.296,-118.41
D781,40.7145,-111.9452
D782,45.5714,-122.7174
D783,45.3791,-122.786
D784,45.5714,-122.7174
D785,30.3376,-97.6607
D786,45.3791,-122.786
D787,45.5714,-122.7174
D788,33.483,-112.1255
D789,34.296,-118.41
D78E,28.7058,-100.5057
D78L,5.5158,-19.90372
D78M,26.2198,-98.2106
D79,33.8823,-118.0516
D791,39.7878,-104.9199
D792,35.1239,-106.6174
D793,34.296,-118.41
D794,39.7878,-104.9199
D795,47.6754,-122.1019
D796,45.5714,-122.7174
D797,39.7878,-104.9199
D79E,31.8155,-106.3929
D8,40.7145,-111.9452
D801,40.7145,-111.9452
D802,39.7878,-104.9199
D803,40.7145,-111.9452
D804,40.7145,-111.9452
D805,33.483,-112.1255
D806,34.296,-118.41
D807,34.296,-118.41
D808,34.0667,-118.2211
D809,39.7878,-104.9199
D81,40.482825,-110.188875
D813,33.8823,-118.0516
D815,34.0667,-118.2211
D816,40.7145,-111.9452
D817,40.7145,-111.9452
D818,45.3791,-122.786
D819,45.3791,-122.786
D82,42.3481,-122.9012
D821,45.3791,-122.786
D826,40.7145,-111.9452
D827,38.7994,-121.223
D828,37.9955,-122.3503
D829,37.8052,-122.311
D83,43.566,-116.2452
D831,37.8052,-122.311
D833,34.296,-118.41
D834,43.566,-116.2452
D835,34.296,-118.41
D836,43.566,-116.2452
D839,42.5905,-114.4575
D83ML,43.4924,-112.0496
D843,33.483,-112.1255
D845,34.0667,-118.2211
D846,40.7145,-111.9452
D847,46.9818,-122.9133
D848,47.5633,-122.324
D85,33.483,-112.1255
D851,33.483,-112.1255
D852,33.483,-112.1255
D853,33.8823,-118.0516
D857,33.483,-112.1255
D85A,33.483,-112.1255
D85B,33.483,-112.1255
D85C,33.483,-112.1255
D85D,33.483,-112.1255
D85E,33.483,-112.1255
D85F,33.483,-112.1255
D85G,33.483,-112.1255
D85H,33.483,-112.1255
D85I,33.483,-112.1255
D85J,33.483,-112.1255
D85K,33.483,-112.1255
D85L,33.483,-112.1255
D85M,33.483,-112.1255
D85N,33.4129,-111.9001
D85R,33.483,-112.1255
D85V,33.483,-112.1255
D861,37.8052,-122.311
D862,33.483,-112.1255
D863,47.5633,-122.324
D864,42.3481,-122.9012
D865,47.5633,-122.324
D866,46.1227,-122.8959
D867,37.8052,-122.311
D868,47.5633,-122.324
D869,47.5633,-122.324
D87,47.4516,-122.2544
D871,34.0667,-118.2211
D872,34.0667,-118.2211
D874,34.0667,-118.2211
D875,34.0667,-118.2211
D877,34.0667,-118.2211
D879,34.0667,-118.2211
D88,33.8823,-118.0516
D881,34.0469,-118.2691
D882,34.0667,-118.2211
D883,34.296,-118.41
D884,34.296,-118.41
D885,34.296,-118.41
D886,34.296,-118.41
D887,34.296,-118.41
D888,34.296,-118.41
D889,34.296,-118.41
D89,39.5328,-119.7573
D895,39.5328,-119.7573
D899,37.8052,-122.311
D89F,39.5328,-119.7573
D89MS,39.5328,-119.7573
D9,34.0667,-118.2211
D901,33.8823,-118.0516
D902,34.0667,-118.2211
D903,34.2138,-118.4815
D904,34.0667,-118.2211
D905,34.296,-118.41
D906,34.0667,-118.2211
D907,34.296,-118.41
D908,34.296,-118.41
D909,34.0667,-118.2211
D90A,34.296,-118.41
D90C,33.8823,-118.0516
D90H,34.0101,-118.2052
D90J,34.0667,-118.2211
D90M,34.0667,-118.2211
D90T,33.8823,-118.0516
D90X,33.8823,-118.0516
D91,34.0469,-118.2691
D911,34.296,-118.41
D912,34.296,-118.41
D913,34.296,-118.41
D914,34.0667,-118.2211
D915,34.296,-118.41
D916,34.296,-118.41
D917,34.0667,-118.2211
D918,34.0667,-118.2211
D919,34.0667,-118.2211
D91A,34.296,-118.41
D91V,34.0484,-117.5861
D91W,34.0484,-117.5861
D92,34.0469,-118.2691
D921,34.0667,-118.2211
D922,34.0484,-117.5861
D923,34.0484,-117.5861
D924,34.296,-118.41
D925,34.0484,-117.5861
D926,34.0667,-118.2211
D928,34.296,-118.41
D929,34.0667,-118.2211
D93,34.296,-118.41
D931,37.8052,-122.311
D932,37.8052,-122.311
D933,35.3943,-119.0362
D934,34.296,-118.41
D935,34.0484,-117.5861
D936,34.296,-118.41
D937,47.5633,-122.324
D938,33.8823,-118.0516
D939,34.0667,-118.2211
D93F,34.4324,-119.8266
D942,34.0484,-117.5861
D945,37.9955,-122.3503
D946,37.9955,-122.3503
D949,34.0667,-118.2211
D94W,37.8052,-122.311
D95,34.0667,-118.2211
D951,34.0648,-117.9845
D952,37.8052,-122.311
D953,37.8052,-122.311
D954,37.8052,-122.311
D955,34.2476,-79.8218
D956,37.8052,-122.311
D957,37.8052,-122.311
D958,37.8052,-122.311
D959,34.0667,-118.2211
D95GY,38.5715,-121.5462
D96,37.8052,-122.311
D961,34.0484,-117.5861
D969,33.8823,-118.0516
D97,45.5714,-122.7174
D971,38.5715,-121.5462
D972,21.3213,-157.9122
D973,21.3213,-157.9122
D974,21.3213,-157.9122
D975,21.3213,-157.9122
D976,21.3213,-157.9122
D977,21.3213,-157.9122
D978,21.3213,-157.9122
D979,32.9895,-97.3475
D97A,45.5714,-122.7174
D97F,42.4376,-123.2882
D97H,45.5714,-122.7174
D97N,45.5714,-122.7174
D97U,45.5714,-122.7174
D98,21.3213,-157.9122
D981,21.3213,-157.9122
D982,45.3791,-122.786
D983,45.3791,-122.786
D984,45.5714,-122.7174
D985,45.5714,-122.7174
D986,47.5633,-122.324
D987,47.2553,-122.2525
D988,34.0101,-118.2052
D989,34.296,-118.41
D99,45.3791,-122.786
D991,47.4516,-122.2544
D992,47.5633,-122.324
D993,47.2553,-122.2525
D994,45.3791,-122.786
D995,40.7145,-111.9452
D996,45.3791,-122.786
D997,45.5714,-122.7174
D998,21.3213,-157.9122
D999,34.296,-118.41
DAN,36.5952,-79.428
DAY,38.8034,-82.9856
DDC,37.7544,-100.0467
DEC,39.8606,-88.9291
DEN,39.7878,-104.9199
DFW,32.9257,-97.033
DHN,31.2628,-85.4394
DIA,39.8328,-104.6833
DIK,46.8785,-102.811
DKK,42.4841,-79.3459
DLH,47.7522,-90.3333
DLL,34.2476,-79.8218
DMA,32.1997,-110.9578
DMN,32.2697,-107.7611
DNS,42.0189,-95.318
DNS9,42.0189,-95.318
DNV,40.1016,-87.6317
DOV,0,0
DRO,37.2389,-107.8747
DRT,29.3614,-100.8864
DSC7,0,0
DSC8,13.7895,-49.7593
DSC9,8.2925,-23.7775
DSCS,0,0
DSM,20.7633,-46.83115
DTA,39.1022,-112.2691
DTL,46.8176,-95.8262
DTS,30.9715,-85.40705
DTW,42.2099,-83.3268
DUJ,41.1255,-78.7477
DVL,48.1002,-98.8428
DWI,43.1028,-89.5151
DXE,0,0
E38,15.1804,-51.8253
EAR,40.6851,-99.0792
EAT,23.7329,-60.1651
EAU,44.8011,-91.4646
ECP,30.2161,-85.6454
EDE,36.0605,-76.6041
EFD,15.00185,-47.6545
EGP,28.7058,-100.5057
EKA,41.8014,-124.1412
EKO,40.8662,-115.7267
ELD,11.04496667,-30.83036667
ELM,42.1677,-76.8212
ELP,31.8155,-106.3929
ELY,39.2532,-114.8744
EMP,38.4051,-96.2229
ENA,60.5578,-151.2568
ENV,40.8662,-115.7267
ERI,42.086,-80.0743
ERT6O,19.3883,-45.2322
ESC,45.7661,-87.0798
EUE,39.5328,-119.7573
EUG,44.0405,-123.0317
EVM,47.2199,-93.5235
EVV,38.6569,-87.1752
EVW,41.2671,-110.9919
EWN,34.8789,-76.9114
EWR,20.3454,-37.09165
EYW,24.5552,-81.7796
F05,11.38666667,-33.09993333
FAI,32.40795,-73.93745
FAR,46.8903,-96.8452
FAT,36.7647,-119.8296
FCA,48.2119,-114.3307
FFM,46.2981,-96.0877
FHU,31.5545,-110.2156
FLG,35.1969,-111.6184
FLK,40.498,-80.2141
FLL,17.38773333,-53.43453333
FLO,34.2476,-79.8218
FMN,36.7324,-108.2418
FMU,44.0507,-124.0983
FMY,26.6181,-81.8437
FNT,42.9751,-83.7554
FOD,42.5012,-94.2124
FPR,27.3742,-80.3343
FRR,38.9102,-78.1817
FSD,43.5753,-96.7681
FSM,35.332,-94.4041
FWA,41.1096,-85.1766
FYV,34.2276,-91.9887
GBD,38.3603,-98.7696
GBG,40.9247,-90.402
GCC,44.2565,-105.5465
GCD,48.2829,-119.7048
GCK,37.9911,-100.8796
GDV,47.1021,-104.7655
GEG,47.6659,-117.3121
GFK,47.8798,-97.0452
GFL,43.2976,-73.6774
GGG,32.4982,-94.7232
GGW,48.355,-107.8637
GJT,39.5533,-107.3268
GLB,33.3917,-110.7647
GLD,39.3844,-101.0379
GLH,33.4094,-91.0528
GLR,15.00503333,-28.22903333
GNF,39.9273,-120.9211
GNT,35.1583,-107.8727
GNV,29.7192,-82.3511
GOL9,42.0423,-124.2557
GPT,30.3914,-89.0869
GPZ,47.2199,-93.5235
GRB,44.5289,-88.09
GRI,40.931,-98.3207
GRR,42.8552,-85.6836
GSO,36.0568,-79.8555
GSP,34.8038,-82.3421
GTF,47.5081,-111.3047
GTP,42.4376,-123.2882
GTR,33.4841,-88.6363
GTR9,33.4841,-88.6363
GUC,19.27045,-53.4696
GUP,35.5248,-108.6976
GUS,40.495,-86.1031
GUY,36.6895,-101.4732
GWO,33.4964,-90.1955
HBK,34.9237,-110.1456
HDN,40.5112,-107.5425
HES,45.8349,-119.3361
HEZ,31.5214,-91.3991
HEZ9,31.5214,-91.3991
HHH,32.2252,-80.7008
HIB,47.5294,-92.5604
HII,34.4962,-114.3527
HIO,45.3791,-122.786
HLN,46.602,-111.9843
HNL,21.3213,-157.9122
HNM,10.44715,-78.21955
HOB,32.7065,-103.132
HOM,29.8194,-75.75235
HON,44.3691,-97.9339
HOU,29.6395,-95.2895
HRI,45.8349,-119.3361
HRL,26.1914,-97.6912
HSI,40.5735,-98.4036
HSV,34.7928,-86.577
HTL,45.7661,-87.0798
HTS,38.4327,-82.364
HUJ,25.507125,-71.622675
HUN,39.5203,-76.6433
HUT,38.0697,-97.8855
HVR,48.5345,-109.6793
HYA,20.8407,-35.12855
HYS,38.8711,-99.3134
IAD,38.8907,-77.4632
IAH,30.0037,-95.309
ICR,43.3746,-99.8577
ICS,44.8978,-116.1005
ICT,37.6582,-97.4305
IDA,43.4924,-112.0496
IDH,45.9331,-116.1278
IFP,35.1064,-114.6148
IGM,35.2616,-113.9549
IKK,41.0839,-87.8747
IKV,41.6189,-93.5893
ILG,39.6893,-75.6998
ILL,45.1179,-95.0719
ILM,34.2636,-77.92
IMT,45.804,-88.0855
IND,39.7884,-86.1731
INL,48.5692,-93.3964
IPL,10.94463333,-38.5238
IPT,41.2397,-77.0223
IRK,40.1095,-92.5489
ISN,48.1723,-103.626
ISO,35.2733,-77.5749
ITH,42.4695,-76.4648
ITO,19.7249,-155.0886
IWD,23.062075,-44.560125
IYK,34.9187,-120.4391
JAC,43.4585,-110.7981
JAN,32.3086,-90.0733
JAX,30.4871,-81.6616
JFK,40.6527,-73.7952
JFZ,36.6357,-81.86
JHM,10.44715,-78.21955
JLN,37.0873,-94.5362
JMS,46.8887,-98.7125
JNU,58.3585,-134.5857
JST,40.2824,-78.8433
JVY,38.332,-85.7564
KOA,19.6434,-155.9951
KTN,55.3508,-131.6777
LAA,38.0869,-102.6196
LAN,42.72295,-84.5677
LAR,41.3124,-105.5945
LAS,9.020825,-28.788325
LAW,34.5799,-98.3975
LAX,16.9719,-59.19135
LBB,33.5542,-101.831
LBF,41.1261,-100.739
LBX,29.6395,-95.2895
LCH,30.2351,-93.1836
LCK,39.91025,-83.0308
LCR,32.3068,-106.8044
LDM,43.9468,-86.4276
LEB,43.1834,-70.8904
LEW,44.0445,-70.2931
LEX,38.0765,-84.5278
LFK,10.43166667,-31.5761
LFT,30.1697,-91.9831
LGB,33.8129,-118.1406
LGD,45.3255,-118.0803
LGU,41.7652,-111.8848
LHU,34.4962,-114.3527
LIH,21.9815,-159.3479
LIT,34.4728,-92.1068
LLJ,44.3712,-115.0713
LMT,42.2462,-121.7931
LNK,40.8439,-96.6727
LNY,10.44715,-78.21955
LOZ,37.0989,-84.0682
LRD,13.7895,-49.7593
LRU,32.3068,-106.8044
LSE,43.8585,-91.2275
LUP,10.44715,-78.21955
LVK,37.8052,-122.311
LVS,35.5983,-105.2253
LWS,46.4217,-117.0034
LWT,47.0685,-109.4306
MAF,31.9613,-102.1345
MBG,45.5394,-100.433
MBL,43.9468,-86.4276
MBS,43.4655,-83.9784
MCB9,31.2443,-90.4538
MCE,37.2839,-120.4874
MCI,39.3064,-94.7183
MCK,40.2124,-100.6464
MCO,14.22545,-40.65885
MCW,43.1483,-93.2273
MDT,40.1955,-76.7421
MDW,42.1388,-88.0339
MEI9,32.3305,-88.7369
MEM,35.0677,-90.0035
MER,42.3481,-122.9012
MFE,14.84745,-48.33015
MFR,21.17405,-61.4506
MGM,32.4229,-86.3046
MGW,37.7833,-81.1207
MHE,43.6983,-98.0176
MHK,39.1928,-96.5552
MHR,38.5584,-121.3089
MHT,42.9432,-71.4525
MHV,35.0552,-118.1563
