OCC,OSLIC,OAbbreviation,OSort,OSLC Type,DCC,DSLIC,DAbbreviation,DSort,DSLIC Type,Volume
CC,SLIC,Abbrev,Sort,Type,CC,SLIC,Abbrev,Sort,Type,Volume
US,4628,FLDIN,P,HUB,US,4616,4616,CTR,34276,
US,4629,I81IN,N,HUB,US,4629,I81IN,P,HUB,9013
US,4629,I81IN,P,HUB,US,4622,4622,CTR,50922,
US,4629,I81IN,N,HUB,US,4689,FORIN,P,HUB,10603
US,4689,FORIN,P,HUB,US,4681,4681,CTR,35828,
US,4029,LCHKY,T,HUB,US,4059,LEXKY,N,HUB,3863
US,4059,LEXKY,N,HUB,US,4715,CLAIN,P,CTR,8418
US,4715,CLAIN,P,CTR,US,4715,CLAIN,CTR,27639,
US,4029,LCHKY,T,HUB,US,4009,SDFAS,N,HUB,14979
US,4009,SDFAS,N,HUB,US,4724,VERIN,P,CTR,2050
US,4724,VERIN,P,CTR,US,4724,VERIN,CTR,12925,
US,4629,I81IN,N,HUB,US,4730,MUNIN,P,CTR,7480
US,4730,MUNIN,P,CTR,US,4730,MUNIN,CTR,15516,
US,4009,SDFAS,N,HUB,US,4740,BLOIN,P,CTR,3015
US,4740,BLOIN,P,CTR,US,4740,BLOIN,CTR,16737,
US,4519,SHAOH,T,HUB,US,4369,TOLOH,N,HUB,15049
US,4369,TOLOH,N,HUB,US,4805,PONMI,P,CTR,14919
US,4805,PONMI,P,CTR,US,4805,PONMI,CTR,26215,
US,4369,TOLOH,N,HUB,US,4829,LIVMI,P,HUB,36379
US,4829,LIVMI,P,HUB,US,4821,4821,CTR,56772,
US,4369,TOLOH,N,HUB,US,4830,CICMI,P,CTR,13382
US,4830,CICMI,P,CTR,US,4830,CICMI,CTR,22021,
US,4369,TOLOH,N,HUB,US,4850,FLIMI,P,CTR,19806
US,4850,FLIMI,P,CTR,US,4850,FLIMI,CTR,33207,
US,4029,LCHKY,T,HUB,US,4959,GRAMI,N,HUB,2847
US,4959,GRAMI,N,HUB,US,4866,WESMI,P,CTR,2964
US,4866,WESMI,P,CTR,US,4866,WESMI,CTR,8509,
US,4959,GRAMI,N,HUB,US,4872,CASMI,P,CTR,2861
US,4872,CASMI,P,CTR,US,4872,CASMI,CTR,8335,
US,4959,GRAMI,N,HUB,US,4885,MTPMI,P,CTR,2452
US,4885,MTPMI,P,CTR,US,4885,MTPMI,CTR,10941,
US,4959,GRAMI,N,HUB,US,4909,KALMI,P,HUB,2954
US,4909,KALMI,P,HUB,US,4900,4900,CTR,25849,
US,4029,LCHKY,T,HUB,US,6059,CCHIL,S,HUB,22754
US,6059,CCHIL,S,HUB,US,6059,CCHIL,D,HUB,454995
US,6059,CCHIL,D,HUB,US,6059,CCHIL,T,HUB,470664
US,6059,CCHIL,T,HUB,US,6059,CCHIL,N,HUB,879345
US,6059,CCHIL,N,HUB,US,4902,STJMI,P,CTR,8473
US,4902,STJMI,P,CTR,US,4902,STJMI,CTR,15109,
US,4959,GRAMI,N,HUB,US,4959,GRAMI,P,HUB,5709
US,4959,GRAMI,P,HUB,US,4942,4942,CTR,71941,
US,4959,GRAMI,N,HUB,US,4961,TRAMI,P,CTR,4359
US,4961,TRAMI,P,CTR,US,4961,TRAMI,CTR,13618,
US,4029,LCHKY,T,HUB,US,5289,DAVIA,T,HUB,3669
US,5289,DAVIA,T,HUB,US,5119,5119,P,HUB,1837
US,5119,5119,P,HUB,US,5110,SIOIA,CTR,17783,
US,5289,DAVIA,T,HUB,US,5289,DAVIA,N,HUB,25945
US,5289,DAVIA,N,HUB,US,5220,CORIA,P,CTR,2459
US,5220,CORIA,P,CTR,US,5220,CORIA,CTR,14297,
US,4029,LCHKY,T,HUB,US,6039,ADDIL,D,HUB,1721
US,6039,ADDIL,D,HUB,US,6039,ADDIL,T,HUB,24335
US,6039,ADDIL,T,HUB,US,6039,ADDIL,N,HUB,80688
US,6039,ADDIL,N,HUB,US,5301,WATWI,P,CTR,2267
US,5301,WATWI,P,CTR,US,5301,WATWI,CTR,17398,
US,6059,CCHIL,N,HUB,US,5319,OAKWI,P,HUB,22574
US,5319,OAKWI,P,HUB,US,5310,5310,CTR,34701,
US,6059,CCHIL,N,HUB,US,5329,ELMWI,P,HUB,43884
US,5329,ELMWI,P,HUB,US,5320,5320,CTR,64032,
US,6039,ADDIL,N,HUB,US,5371,MIDWI,P,CTR,4221
US,5371,MIDWI,P,CTR,US,5371,MIDWI,CTR,27234,
US,6059,CCHIL,T,HUB,US,5390,LDEWI,P,CTR,6513
US,5390,LDEWI,P,CTR,US,5390,LDEWI,CTR,11355,
US,6059,CCHIL,D,HUB,US,5450,RHIWI,P,CTR,3563
US,5450,RHIWI,P,CTR,US,5450,RHIWI,CTR,9632,
US,6059,CCHIL,D,HUB,US,5486,RLAWI,P,CTR,3169
US,5486,RLAWI,P,CTR,US,5486,RLAWI,CTR,9075,
US,6059,CCHIL,N,HUB,US,5490,OSKWI,P,CTR,24283
US,5490,OSKWI,P,CTR,US,5490,OSKWI,CTR,37094,
US,4029,LCHKY,T,HUB,US,5549,MINMN,N,HUB,3036
US,5549,MINMN,N,HUB,US,5501,REWMN,P,CTR,4112
US,5501,REWMN,P,CTR,US,5501,REWMN,CTR,6423,
US,6059,CCHIL,D,HUB,US,5519,STPMN,P,HUB,18518
US,5519,STPMN,P,HUB,US,5510,5510,CTR,65296,
US,5549,MINMN,N,HUB,US,5596,SHAMN,P,HUB,12284
US,5596,SHAMN,P,HUB,US,5521,5521,CTR,19350,
US,6059,CCHIL,D,HUB,US,5534,ISAMN,P,CTR,4418
US,5534,ISAMN,P,CTR,US,5534,ISAMN,CTR,13063,
US,6059,CCHIL,D,HUB,US,5599,MGRMN,P,HUB,42040
US,5599,MGRMN,P,HUB,US,5593,MTKMN,CTR,75434,
US,6059,CCHIL,D,HUB,US,5719,SIOSD,P,HUB,3388
US,5719,SIOSD,P,HUB,US,5710,5710,CTR,18985,
US,4029,LCHKY,T,HUB,US,6309,EARMO,T,HUB,6647
US,6309,EARMO,T,HUB,US,6309,EARMO,N,HUB,164790
US,6309,EARMO,N,HUB,US,5719,SIOSD,N,HUB,6407
US,5719,SIOSD,N,HUB,US,5733,HURSD,P,CTR,3384
US,5733,HURSD,P,CTR,US,5733,HURSD,CTR,3387,
US,4029,LCHKY,T,HUB,US,6009,NORIL,P,HUB,4680
US,6009,NORIL,P,HUB,US,6001,6001,CTR,63240,
US,4029,LCHKY,T,HUB,US,6029,PALIL,P,HUB,9340
US,6029,PALIL,P,HUB,US,6004,6004,CTR,131733,
US,4029,LCHKY,T,HUB,US,6019,FRAIL,P,HUB,4589
US,6019,FRAIL,P,HUB,US,6010,6010,CTR,64420,
US,4029,LCHKY,T,HUB,US,6039,ADDIL,P,HUB,6040
US,6039,ADDIL,P,HUB,US,6014,6014,CTR,85224,
US,4029,LCHKY,T,HUB,US,6049,BEDIL,P,HUB,4397
US,6049,BEDIL,P,HUB,US,6045,6045,CTR,58323,
US,4029,LCHKY,T,HUB,US,6051,WESIL,P,CTR,1583
US,6051,WESIL,P,CTR,US,6051,WESIL,CTR,20085,
US,4029,LCHKY,T,HUB,US,6069,JEFIL,S,HUB,5753
US,6069,JEFIL,S,HUB,US,6069,JEFIL,P,HUB,22527
US,6069,JEFIL,P,HUB,US,6060,6060,CTR,94274,
US,4629,I81IN,N,HUB,US,6090,KANIL,P,CTR,3064
US,6090,KANIL,P,CTR,US,6090,KANIL,CTR,10844,
US,6059,CCHIL,N,HUB,US,6160,PEOIL,P,CTR,19280
US,6160,PEOIL,P,CTR,US,6160,PEOIL,CTR,25159,
US,6309,EARMO,N,HUB,US,6200,ALTIL,P,CTR,11719
US,6200,ALTIL,P,CTR,US,6200,ALTIL,CTR,23123,
US,6309,EARMO,N,HUB,US,6270,SPRIL,P,CTR,6199
US,6270,SPRIL,P,CTR,US,6270,SPRIL,CTR,18764,
US,6309,EARMO,T,HUB,US,6309,EARMO,P,HUB,21574
US,6309,EARMO,P,HUB,US,6301,6301,CTR,74137,
US,6309,EARMO,P,HUB,US,6313,6313,CTR,20430,
US,4029,LCHKY,T,HUB,US,6419,KANKS,P,HUB,1814
US,6419,KANKS,P,HUB,US,6410,6410,CTR,47234,
US,4029,LCHKY,T,HUB,US,6629,LENKS,T,HUB,10275
US,6629,LENKS,T,HUB,US,6629,LENKS,P,HUB,24578
US,6629,LENKS,P,HUB,US,6414,6414,CTR,19400,
US,6309,EARMO,T,HUB,US,6560,SPREX,P,CTR,14492
US,6560,SPREX,P,CTR,US,6560,SPREX,CTR,33695,
US,6629,LENKS,P,HUB,US,6622,6622,CTR,23460,
US,6629,LENKS,T,HUB,US,6629,LENKS,N,HUB,228959
US,6629,LENKS,N,HUB,US,6660,TPKKS,P,CTR,9991
US,6660,TPKKS,P,CTR,US,6660,TPKKS,CTR,14756,
US,6629,LENKS,N,HUB,US,6729,WICKS,P,HUB,17296
US,6729,WICKS,P,HUB,US,6711,6711,CTR,39972,
US,6629,LENKS,N,HUB,US,6819,OMANE,P,HUB,15470
US,6819,OMANE,P,HUB,US,6810,6810,CTR,56024,
US,6629,LENKS,T,HUB,US,6819,OMANE,N,HUB,9395
US,6819,OMANE,N,HUB,US,6850,LINNE,P,CTR,10552
US,6850,LINNE,P,CTR,US,6850,LINNE,CTR,23974,
US,4029,LCHKY,T,HUB,US,7229,LITAR,N,HUB,6813
US,7229,LITAR,N,HUB,US,7229,LITAR,P,HUB,14833
US,7229,LITAR,P,HUB,US,7220,7220,CTR,35010,
US,7229,LITAR,N,HUB,US,7270,SPRAR,P,CTR,17521
US,7270,SPRAR,P,CTR,US,7270,SPRAR,CTR,26992,
US,7229,LITAR,N,HUB,US,7280,RUSAR,P,CTR,8183
US,7280,RUSAR,P,CTR,US,7280,RUSAR,CTR,8206,
US,4029,LCHKY,T,HUB,US,7319,OKLOK,N,HUB,11751
US,7319,OKLOK,N,HUB,US,7319,OKLOK,P,HUB,34313
US,7319,OKLOK,P,HUB,US,7310,7310,CTR,75606,
US,6629,LENKS,T,HUB,US,7419,TULOK,P,HUB,13801
US,7419,TULOK,P,HUB,US,7410,7410,CTR,59529,
US,4029,LCHKY,T,HUB,US,7687,HASTX,N,HUB,7165
US,7687,HASTX,N,HUB,US,7519,MESTX,P,HUB,2488
US,7519,MESTX,P,HUB,US,7500,7500,CTR,76423,
US,4029,LCHKY,T,HUB,US,7529,DALTX,P,HUB,4787
US,7529,DALTX,P,HUB,US,7501,7501,CTR,119010,
US,7687,HASTX,N,HUB,US,7535,MCITX,P,CTR,2765
US,7535,MCITX,P,CTR,US,7534,FRITX,CTR,45958,
US,7687,HASTX,N,HUB,US,7599,INDTX,P,HUB,1962
US,7599,INDTX,P,HUB,US,7561,7561,CTR,39031,
US,7687,HASTX,N,HUB,US,7570,TYLTX,P,CTR,1117
US,7570,TYLTX,P,CTR,US,7570,TYLTX,CTR,19597,
US,7687,HASTX,N,HUB,US,7687,HASTX,P,HUB,4428
US,7687,HASTX,P,HUB,US,7605,7605,CTR,86730,
US,7687,HASTX,N,HUB,US,7619,FORTX,P,HUB,3016
US,7619,FORTX,P,HUB,US,7611,FTWTX,CTR,56672,
US,7687,HASTX,N,HUB,US,7620,DENTX,P,CTR,653
US,7620,DENTX,P,CTR,US,7620,DENTX,CTR,16813,
US,7687,HASTX,N,HUB,US,7652,BELTX,P,CTR,1228
US,7652,BELTX,P,CTR,US,7652,BELTX,CTR,22924,
US,4029,LCHKY,T,HUB,US,7709,HOUTX,D,HUB,3638
US,7709,HOUTX,D,HUB,US,7709,HOUTX,P,HUB,20138
US,7709,HOUTX,P,HUB,US,7700,SWATR,CTR,76782,
US,4029,LCHKY,T,HUB,US,7749,STATX,P,HUB,3151
US,7749,STATX,P,HUB,US,7704,7704,CTR,103974,
US,3739,LAVTN,N,HUB,US,7709,HOUTX,D,HUB,6908
US,7709,HOUTX,D,HUB,US,7709,HOUTX,T,HUB,119493
US,7709,HOUTX,T,HUB,US,7709,HOUTX,N,HUB,153644
US,7709,HOUTX,N,HUB,US,7765,WLWTX,P,HUB,21937
US,7765,WLWTX,P,HUB,US,7737,7737,CTR,37030,
US,7709,HOUTX,N,HUB,US,7756,LCITX,P,CTR,10971
US,7756,LCITX,P,CTR,US,7756,LCITX,CTR,21294,
US,4029,LCHKY,T,HUB,US,7829,SANTX,T,HUB,2648
US,7829,SANTX,T,HUB,US,7829,SANTX,P,HUB,9485
US,7829,SANTX,P,HUB,US,7820,ALMTX,CTR,89832,
US,7709,HOUTX,T,HUB,US,7851,MCATX,P,CTR,9496
US,7851,MCATX,P,CTR,US,7851,MCATX,CTR,27576,
US,7709,HOUTX,T,HUB,US,7852,BWNTX,P,CTR,4562
US,7852,BWNTX,P,CTR,US,7852,BWNTX,CTR,10490,
US,4029,LCHKY,T,HUB,US,7879,AUSTX,N,HUB,2665
US,7879,AUSTX,N,HUB,US,7864,RRKTX,P,CTR,4272
US,7864,RRKTX,P,CTR,US,7864,RRKTX,CTR,23271,
US,7879,AUSTX,N,HUB,US,7879,AUSTX,P,HUB,9494
US,7879,AUSTX,P,HUB,US,7872,7872,CTR,58412,
US,7319,OKLOK,N,HUB,US,7999,EPATX,P,HUB,5512
US,7999,EPATX,P,HUB,US,7986,EPSTX,CTR,56301,
US,4029,LCHKY,T,HUB,US,8029,DENCO,N,HUB,5937
US,8029,DENCO,N,HUB,US,8029,DENCO,P,HUB,48670
US,8029,DENCO,P,HUB,US,8000,8000,P,CTR,111937
US,8000,8000,P,CTR,US,8000,8000,CTR,111937,
US,8029,DENCO,N,HUB,US,8010,EGLCO,P,CTR,37467
US,8010,EGLCO,P,CTR,US,8010,EGLCO,CTR,54822,
US,8029,DENCO,N,HUB,US,8095,COLCO,P,CTR,32545
US,8095,COLCO,P,CTR,US,8091,PPKCO,CTR,39324,
US,8029,DENCO,N,HUB,US,8137,GYPCO,P,CTR,6777
US,8137,GYPCO,P,CTR,US,8137,GYPCO,CTR,6788,
US,6059,CCHIL,D,HUB,US,8363,NAPID,P,CTR,3317
US,8363,NAPID,P,CTR,US,8363,NAPID,CTR,18253,
US,6059,CCHIL,D,HUB,US,8419,SALUT,P,HUB,8489
US,8419,SALUT,P,HUB,US,8410,WASUT,CTR,43207,
US,8029,DENCO,N,HUB,US,8459,LKEUT,P,HUB,27237
US,8459,LKEUT,P,HUB,US,8411,8411,CTR,58756,
US,4029,LCHKY,T,HUB,US,8509,PHOAZ,T,HUB,2283
US,8509,PHOAZ,T,HUB,US,8509,PHOAZ,N,HUB,146829
US,8509,PHOAZ,N,HUB,US,8529,TEMAZ,P,HUB,42426
US,8529,TEMAZ,P,HUB,US,8520,8520,CTR,63154,
US,4519,SHAOH,N,HUB,US,8509,PHOAZ,N,HUB,5994
US,8509,PHOAZ,N,HUB,US,8521,MESAZ,P,CTR,35925
US,8521,MESAZ,P,CTR,US,8521,MESAZ,CTR,55978,
US,8509,PHOAZ,N,HUB,US,8565,NOGAZ,P,CTR,6649
US,8565,NOGAZ,P,CTR,US,8565,NOGAZ,CTR,6676,
US,7999,EPATX,P,HUB,US,7999,EPATX,T,HUB,22316
US,7999,EPATX,T,HUB,US,8579,TUCAZ,P,HUB,8073
US,8579,TUCAZ,P,HUB,US,8570,8570,CTR,47878,
US,7319,OKLOK,N,HUB,US,8719,ALBNM,T,HUB,11565
US,8719,ALBNM,T,HUB,US,8719,ALBNM,P,HUB,14157
US,8719,ALBNM,P,HUB,US,8710,8710,CTR,18433,
US,8509,PHOAZ,T,HUB,US,8909,LVENV,P,HUB,10603
US,8909,LVENV,P,HUB,US,8901,PANNV,P,CTR,132717
US,8901,PANNV,P,CTR,US,8901,PANNV,CTR,132717,
US,6059,CCHIL,D,HUB,US,8919,LASNV,P,HUB,6557
US,8919,LASNV,P,HUB,US,8911,8911,CTR,32707,
US,8919,LASNV,P,HUB,US,8913,8913,P,CTR,13502
US,8913,8913,P,CTR,US,8913,8913,CTR,13502,
US,6059,CCHIL,D,HUB,US,8959,RENNV,S,HUB,11083
US,8959,RENNV,S,HUB,US,8959,RENNV,P,HUB,48084
US,8959,RENNV,P,HUB,US,8947,8947,CTR,48081,
US,4029,LCHKY,T,HUB,US,9029,GVICA,T,HUB,8838
US,9029,GVICA,T,HUB,US,9029,GVICA,N,HUB,467757
US,9029,GVICA,N,HUB,US,9019,MSTCA,P,HUB,40595
US,9019,MSTCA,P,HUB,US,9002,9002,CTR,67692,
US,9029,GVICA,N,HUB,US,9009,OLYCA,P,HUB,34737
US,9009,OLYCA,P,HUB,US,9004,CNTCA,CTR,60133,
US,9029,GVICA,N,HUB,US,9020,CPTCA,P,HUB,36645
US,9020,CPTCA,P,HUB,US,9014,9014,CTR,51500,
US,9029,GVICA,N,HUB,US,9069,CERCA,P,HUB,47152
US,9069,CERCA,P,HUB,US,9024,9024,CTR,84662,
US,9029,GVICA,N,HUB,US,9089,GARCA,P,HUB,27781
US,9089,GARCA,P,HUB,US,9050,9050,CTR,45403,
US,9029,GVICA,N,HUB,US,9179,SGACA,P,HUB,34144
US,9179,SGACA,P,HUB,US,9060,9060,CTR,64503,
US,9029,GVICA,N,HUB,US,9187,MRNCA,P,HUB,15087
US,9187,MRNCA,P,HUB,US,9092,9092,CTR,23929,
US,9029,GVICA,N,HUB,US,9231,TEMCA,P,CTR,27859
US,9231,TEMCA,P,CTR,US,9116,9116,CTR,48489,
US,9029,GVICA,N,HUB,US,9149,VANCA,P,HUB,29865
US,9149,VANCA,P,HUB,US,9120,9120,CTR,54548,
US,9029,GVICA,N,HUB,US,9132,NPACA,P,CTR,15871
US,9132,NPACA,P,CTR,US,9132,NPACA,CTR,22742,
US,9029,GVICA,N,HUB,US,9139,SFECA,P,HUB,20647
US,9139,SFECA,P,HUB,US,9134,9134,CTR,41964,
US,9029,GVICA,N,HUB,US,9169,ONTCA,P,HUB,46730
US,9169,ONTCA,P,HUB,US,9170,9170,CTR,88562,
US,9029,GVICA,N,HUB,US,9209,SMRCA,P,HUB,22617
US,9209,SMRCA,P,HUB,US,9200,9200,CTR,41167,
US,4009,SDFAS,N,HUB,US,4009,SDFAS,D,HUB,3780
US,4009,SDFAS,D,HUB,US,9159,WAHCA,S,HUB,19213
US,9159,WAHCA,S,HUB,US,9259,CVICA,P,HUB,7705
US,9259,CVICA,P,HUB,US,9201,9201,CTR,60269,
US,9029,GVICA,N,HUB,US,9219,SDICA,P,HUB,36858
US,9219,SDICA,P,HUB,US,9202,9202,CTR,71591,
US,9029,GVICA,N,HUB,US,9220,PSPCA,P,CTR,12041
US,9220,PSPCA,P,CTR,US,9220,PSPCA,CTR,20255,
US,9029,GVICA,N,HUB,US,9221,ECNTC,P,CTR,10802
US,9221,ECNTC,P,CTR,US,9221,ECNTC,CTR,12415,
US,9029,GVICA,N,HUB,US,9279,ANACA,P,HUB,45000
US,9279,ANACA,P,HUB,US,9262,9262,CTR,88662,
US,9029,GVICA,N,HUB,US,9269,LAGCA,P,HUB,43126
US,9269,LAGCA,P,HUB,US,9272,9272,CTR,74174,
US,9029,GVICA,N,HUB,US,9320,VISCA,P,CTR,13351
US,9320,VISCA,P,CTR,US,9320,VISCA,CTR,19027,
US,9029,GVICA,N,HUB,US,9340,SLOCA,P,CTR,11126
US,9340,SLOCA,P,CTR,US,9340,SLOCA,CTR,15064,
US,9029,GVICA,N,HUB,US,9341,SMACA,P,CTR,11492
US,9341,SMACA,P,CTR,US,9341,SMACA,CTR,15086,
US,9029,GVICA,N,HUB,US,9353,MOJCA,P,CTR,6135
US,9353,MOJCA,P,CTR,US,9353,MOJCA,CTR,6150,
US,6059,CCHIL,S,HUB,US,9379,FRECA,P,HUB,4957
US,9379,FRECA,P,HUB,US,9360,9360,CTR,46338,
US,4029,LCHKY,T,HUB,US,9489,NBACA,T,HUB,6830
US,9489,NBACA,T,HUB,US,9409,SUNCA,P,HUB,15326
US,9409,SUNCA,P,HUB,US,9401,9401,CTR,51432,
US,9489,NBACA,T,HUB,US,9430,MENCA,P,CTR,6982
US,9430,MENCA,P,CTR,US,9430,MENCA,CTR,26625,
US,9489,NBACA,T,HUB,US,9459,SNSCA,P,HUB,10152
US,9459,SNSCA,P,HUB,US,9450,SRACA,CTR,39112,
US,9489,NBACA,T,HUB,US,9489,NBACA,P,HUB,3849
US,9489,NBACA,P,HUB,US,9470,9470,CTR,38525,
US,9489,NBACA,T,HUB,US,9499,PEACA,P,HUB,5408
US,9499,PEACA,P,HUB,US,9491,PTLCA,CTR,21536,
US,9489,NBACA,T,HUB,US,9519,SJOCA,P,HUB,21204
US,9519,SJOCA,P,HUB,US,9503,9503,CTR,71904,
US,9489,NBACA,T,HUB,US,9530,MODCA,P,CTR,4863
US,9530,MODCA,P,CTR,US,9530,MODCA,CTR,21347,
US,6059,CCHIL,S,HUB,US,9556,CDOCA,P,CTR,3691
US,9556,CDOCA,P,CTR,US,9556,CDOCA,CTR,31395,
US,9489,NBACA,T,HUB,US,9591,CHICA,P,CTR,4603
US,9591,CHICA,P,CTR,US,9591,CHICA,CTR,17053,
US,6629,LENKS,T,HUB,US,9729,POROR,D,HUB,23881
US,9729,POROR,D,HUB,US,9729,POROR,T,HUB,143472
US,9729,POROR,T,HUB,US,9729,POROR,N,HUB,178162
US,9729,POROR,N,HUB,US,9739,ALDOR,P,HUB,20522
US,9739,ALDOR,P,HUB,US,9703,ALWOR,CTR,21965,
US,6059,CCHIL,S,HUB,US,9729,POROR,P,HUB,8876
US,9729,POROR,P,HUB,US,9720,9720,CTR,71931,
US,9729,POROR,N,HUB,US,9780,PENOR,P,CTR,1858
US,9780,PENOR,P,CTR,US,9780,PENOR,CTR,4048,
US,6059,CCHIL,S,HUB,US,9829,REDWA,P,HUB,6881
US,9829,REDWA,P,HUB,US,9800,9800,CTR,58565,
US,6059,CCHIL,S,HUB,US,9819,SEAWA,P,HUB,5915
US,9819,SEAWA,P,HUB,US,9810,9810,CTR,42972,
US,6059,CCHIL,S,HUB,US,9849,FIFWA,P,HUB,1720
US,9849,FIFWA,P,HUB,US,9840,9840,CTR,18899,
PR,0075,CULPR,CTR,PR,0075,CULPR,L,CTR,860,
PR,0075,CULPR,L,CTR,PR,0099,SJUAS,N,ARPT,860
PR,0099,SJUAS,N,ARPT,PR,0089,SJAPR,P,HUB,287
US,0189,CHEMA,N,HUB,US,0140,LEOMA,P,CTR,4102
US,0140,LEOMA,P,CTR,US,0140,LEOMA,CTR,12060,
US,0189,CHEMA,N,HUB,US,0186,WLGMA,P,CTR,10650
US,0186,WLGMA,P,CTR,US,0186,WLGMA,CTR,16335,
US,0189,CHEMA,N,HUB,US,0199,LYNMA,P,HUB,16750
US,0199,LYNMA,P,HUB,US,0190,LYNNO,CTR,43178,
US,0299,PRORI,N,HUB,US,0212,SOMMA,P,CTR,1348
US,0212,SOMMA,P,CTR,US,0212,SOMMA,CTR,22308,
US,0299,PRORI,N,HUB,US,0269,YAMMA,S,HUB,4645
US,0269,YAMMA,S,HUB,US,0269,YAMMA,P,HUB,16387
US,0269,YAMMA,P,HUB,US,0261,YARMA,CTR,16475,
US,1229,ALBNY,N,HUB,US,0340,KEENH,P,CTR,2236
US,0340,KEENH,P,CTR,US,0340,KEENH,CTR,10950,
US,0189,CHEMA,N,HUB,US,0432,BEAME,P,CTR,6711
US,0432,BEAME,P,CTR,US,0432,BEAME,CTR,10685,
US,0619,HARCT,T,HUB,US,0619,HARCT,P,HUB,3619
US,0619,HARCT,P,HUB,US,0600,0600,CTR,39786,
US,1909,WILPA,T,HUB,US,0679,WATCT,P,HUB,5287
US,0679,WATCT,P,HUB,US,0605,0605,CTR,48909,
US,0619,HARCT,N,HUB,US,0699,NORCT,P,HUB,5463
US,0699,NORCT,P,HUB,US,0681,0681,CTR,33101,
US,1909,WILPA,T,HUB,US,0779,TFANJ,P,HUB,7505
US,0779,TFANJ,P,HUB,US,0770,0770,CTR,48590,
US,1909,WILPA,T,HUB,US,1014,MANNO,P,CTR,1980
US,1014,MANNO,P,CTR,US,1014,MANNO,CTR,24923,
US,1909,WILPA,T,HUB,US,1049,BRUNY,P,HUB,4384
US,1049,BRUNY,P,HUB,US,1041,1041,CTR,44137,
US,1909,WILPA,T,HUB,US,1159,NASNY,P,HUB,7505
US,1159,NASNY,P,HUB,US,1100,1100,CTR,93113,
US,1119,ISLNY,P,HUB,US,1111,MQUNY,P,CTR,26087
US,1111,MQUNY,P,CTR,US,1111,MQUNY,CTR,26087,
US,1909,WILPA,T,HUB,US,1164,1164,P,CTR,5709
US,1164,1164,P,CTR,US,1164,1164,CTR,61006,
US,1909,WILPA,T,HUB,US,1170,1170,P,CTR,7180
US,1170,1170,P,CTR,US,1170,1170,CTR,73639,
US,1329,SYRNY,T,HUB,US,1251,CHENY,P,CTR,588
US,1251,CHENY,P,CTR,US,1251,CHENY,CTR,13743,
US,1329,SYRNY,T,HUB,US,1260,POUNY,P,CTR,1084
US,1260,POUNY,P,CTR,US,1260,POUNY,CTR,19920,
US,1329,SYRNY,T,HUB,US,1329,SYRNY,P,HUB,14595
US,1329,SYRNY,P,HUB,US,1300,LVRPL,CTR,48728,
US,1329,SYRNY,N,HUB,US,1340,ROMNY,P,CTR,7961
US,1340,ROMNY,P,CTR,US,1340,ROMNY,CTR,11116,
US,1429,BUFNY,T,HUB,US,1399,BINNY,P,HUB,2930
US,1399,BINNY,P,HUB,US,1370,1370,CTR,17424,
US,1429,BUFNY,N,HUB,US,1429,BUFNY,S,HUB,5923
US,1429,BUFNY,S,HUB,US,1410,LOCNY,P,CTR,4100
US,1410,LOCNY,P,CTR,US,1410,LOCNY,CTR,6708,
US,1429,BUFNY,N,HUB,US,1430,NFANY,P,CTR,7250
US,1430,NFANY,P,CTR,US,1430,NFANY,CTR,11600,
US,1429,BUFNY,N,HUB,US,1440,GENNY,P,CTR,6593
US,1440,GENNY,P,CTR,US,1440,GENNY,CTR,13434,
US,1429,BUFNY,N,HUB,US,1471,OLENY,P,CTR,4583
US,1471,OLENY,P,CTR,US,1471,OLENY,CTR,7947,
US,1569,NEWPA,D,HUB,US,1569,NEWPA,P,HUB,10566
US,1569,NEWPA,P,HUB,US,1510,1510,CTR,42269,
US,1569,NEWPA,N,HUB,US,1720,CHAPA,P,CTR,8717
US,1720,CHAPA,P,CTR,US,1720,CHAPA,CTR,17810,
US,1569,NEWPA,T,HUB,US,1790,POTPA,P,CTR,3307
US,1790,POTPA,P,CTR,US,1790,POTPA,CTR,9885,
US,1569,NEWPA,T,HUB,US,1869,WBAPA,P,HUB,6634
US,1869,WBAPA,P,HUB,US,1860,1860,CTR,31735,
US,4029,LCHKY,T,HUB,US,1919,OREPA,P,HUB,1513
US,1919,OREPA,P,HUB,US,1910,1910,CTR,85042,
US,2079,BURMD,N,HUB,US,1974,1974,P,CTR,10425
US,1974,1974,P,CTR,US,1974,1974,CTR,37960,
US,2079,BURMD,P,HUB,US,2032,2032,CTR,2050,
US,2079,BURMD,N,HUB,US,2039,LANMD,P,HUB,11841
US,2039,LANMD,P,HUB,US,2072,2072,CTR,27463,
US,1569,NEWPA,D,HUB,US,2199,FREMD,P,HUB,3383
US,2199,FREMD,P,HUB,US,2171,2171,CTR,26354,
US,2409,ROAVA,T,HUB,US,2240,FREVA,P,CTR,3021
US,2240,FREVA,P,CTR,US,2240,FREVA,CTR,20404,
US,2329,RICVA,N,HUB,US,2349,VIRVA,P,HUB,12160
US,2349,VIRVA,P,HUB,US,2332,2332,CTR,40984,
US,3729,NASTN,N,HUB,US,3729,NASTN,T,HUB,1432
US,3729,NASTN,T,HUB,US,2429,BRIVA,P,HUB,794
US,2429,BRIVA,P,HUB,US,2420,2420,CTR,11898,
US,2409,ROAVA,N,HUB,US,2440,STAVA,P,CTR,9467
