SLIC,SLIC Name,OpTyp,Desc,Building,Building Name,Region Num,Region Name,District Num,District Name,Facility Latitude,Facility Longitude,Organization Country Cd
1469,ROCHESTER SORT,HUB,HUB/CENTRAL SORT,1460,ROCHESTER,7,EAST REGION,36,NORTHEAST,43.1664,-77.6052,US
1469,ROCHESTER SORT,HUB,HUB/CENTRAL SORT,1460,ROCHESTER,7,NORTHEAST,22,EMPIRE STATE,43.1664,-77.6052,US
1469,ROCHESTER SORT,HUB,HUB/CENTRAL SORT,1460,ROCHESTER,9,EAST CENTRAL,22,EMPIRE STATE,43.1664,-77.6052,US
146SB,Customer Location,CSL,CUSTOMER SHIPPING LOC,146SB,Customer Location,7,EAST REGION,36,NORTHEAST,0,0,US
146SB,Customer Location,CSL,CUSTOMER SHIPPING LOC,9999,Customer Location,7,EAST REGION,36,NORTHEAST,0,0,US
146SP,Customer Location,CSL,CUSTOMER SHIPPING LOC,146SP,Customer Location,7,EAST REGION,36,NORTHEAST,0,0,US
146SP,Customer Location,CSL,CUSTOMER SHIPPING LOC,9999,Customer Location,7,EAST REGION,36,NORTHEAST,0,0,US
1470,JAMESTOWN,PKG,REGULAR PACKAGE CENTER,1470,JAMESTOWN CENTER,7,EAST REGION,36,NORTHEAST,42.1172,-79.1916,US
1470,JAMESTOWN,PKG,REGULAR PACKAGE CENTER,1470,JAMESTOWN CENTER,7,NORTHEAST,22,EMPIRE STATE,42.1172,-79.1916,US
1470,JAMESTOWN,PKG,REGULAR PACKAGE CENTER,1470,JAMESTOWN CENTER,9,EAST CENTRAL,22,EMPIRE STATE,42.1172,-79.1916,US
1471,OLEAN,PKG,REGULAR PACKAGE CENTER,1471,OLEAN CENTER,7,EAST REGION,36,NORTHEAST,42.0849,-78.4895,US
1471,OLEAN,PKG,REGULAR PACKAGE CENTER,1471,OLEAN CENTER,7,NORTHEAST,22,EMPIRE STATE,42.0849,-78.4895,US
1471,OLEAN,PKG,REGULAR PACKAGE CENTER,1471,OLEAN CENTER,9,EAST CENTRAL,22,EMPIRE STATE,42.0849,-78.4895,US
1473,KODAK HAZMAT,CPU,CENTRAL PICKUP,1460,ROCHESTER,7,EAST REGION,36,NORTHEAST,43.1664,-77.6052,US
1473,KODAK HAZMAT,CPU,CENTRAL PICKUP,1460,ROCHESTER,7,NORTHEAST,22,EMPIRE STATE,43.1664,-77.6052,US
1473,KODAK HAZMAT,CPU,CENTRAL PICKUP,1460,ROCHESTER,9,EAST CENTRAL,22,EMPIRE STATE,43.1664,-77.6052,US
1474,HENNY TO BUFNY,CPU,CENTRAL PICKUP,1449,HENRIETTA,7,EAST REGION,36,NORTHEAST,43.0593,-77.6073,US
1474,HENNY TO BUFNY,CPU,CENTRAL PICKUP,1449,HENRIETTA,7,NORTHEAST,22,EMPIRE STATE,43.0593,-77.6073,US
1474,HENNY TO BUFNY,CPU,CENTRAL PICKUP,1449,HENRIETTA,9,EAST CENTRAL,22,EMPIRE STATE,43.0593,-77.6073,US
1475,EMPIRE HEN/ROC,CPU,CENTRAL PICKUP,1449,HENRIETTA,7,EAST REGION,36,NORTHEAST,43.0593,-77.6073,US
1475,EMPIRE HEN/ROC,CPU,CENTRAL PICKUP,1449,HENRIETTA,7,NORTHEAST,22,EMPIRE STATE,43.0593,-77.6073,US
1475,EMPIRE HEN/ROC,CPU,CENTRAL PICKUP,1449,HENRIETTA,9,EAST CENTRAL,22,EMPIRE STATE,43.0593,-77.6073,US
1476,JAMESTOWN - 1470,CPU,CENTRAL PICKUP,1429,BUFFALO HUB,7,EAST REGION,36,NORTHEAST,42.8847,-78.8037,US
1476,JAMESTOWN - 1470,CPU,CENTRAL PICKUP,1429,BUFFALO HUB,7,NORTHEAST,22,EMPIRE STATE,42.8847,-78.8037,US
1476,JAMESTOWN - 1470,CPU,CENTRAL PICKUP,1429,BUFFALO HUB,9,EAST CENTRAL,22,EMPIRE STATE,42.8847,-78.8037,US
1476,JAMESTOWN - 1470,CPU,CENTRAL PICKUP,147,JAMESTOWN CENTER,9,EAST CENTRAL,22,EMPIRE STATE,42.1172,-79.1916,US
1477,OLEAN CPU,CPU,CENTRAL PICKUP,1471,OLEAN CENTER,7,EAST REGION,36,NORTHEAST,42.0849,-78.4895,US
1477,OLEAN CPU,CPU,CENTRAL PICKUP,1471,OLEAN CENTER,7,NORTHEAST,22,EMPIRE STATE,42.0849,-78.4895,US
1477,OLEAN CPU,CPU,CENTRAL PICKUP,1471,OLEAN CENTER,9,EAST CENTRAL,22,EMPIRE STATE,42.0849,-78.4895,US
1479,JAMESTOWN,APT,AIRPORT,1470,JAMESTOWN CENTER,7,EAST REGION,36,NORTHEAST,42.1172,-79.1916,US
1479,JAMESTOWN,APT,AIRPORT,1470,JAMESTOWN CENTER,7,NORTHEAST,22,EMPIRE STATE,42.1172,-79.1916,US
1479,JAMESTOWN,APT,AIRPORT,1470,JAMESTOWN CENTER,9,EAST CENTRAL,22,EMPIRE STATE,42.1172,-79.1916,US
1480,HORNELL,PKG,REGULAR PACKAGE CENTER,1480,HORNELL CENTER,7,EAST REGION,36,NORTHEAST,42.4661,-77.719,US
1480,HORNELL,PKG,REGULAR PACKAGE CENTER,1480,HORNELL CENTER,7,NORTHEAST,22,EMPIRE STATE,42.4661,-77.719,US
1480,HORNELL,PKG,REGULAR PACKAGE CENTER,1480,HORNELL CENTER,9,EAST CENTRAL,22,EMPIRE STATE,42.4661,-77.719,US
1481,ITHACA,PKG,REGULAR PACKAGE CENTER,1481,ITHACA,7,EAST REGION,36,NORTHEAST,42.4695,-76.4648,US
1481,ITHACA,PKG,REGULAR PACKAGE CENTER,1481,ITHACA,7,NORTHEAST,22,EMPIRE STATE,42.4695,-76.4648,US
1481,ITHACA,PKG,REGULAR PACKAGE CENTER,1481,ITHACA,9,EAST CENTRAL,22,EMPIRE STATE,42.4695,-76.4648,US
1482,PAINTED POST,PKG,REGULAR PACKAGE CENTER,1482,PAINTED POST CENTER,7,EAST REGION,36,NORTHEAST,42.1592,-77.1117,US
1482,PAINTED POST,PKG,REGULAR PACKAGE CENTER,1482,PAINTED POST CENTER,7,NORTHEAST,22,EMPIRE STATE,42.1592,-77.1117,US
1482,PAINTED POST,PKG,REGULAR PACKAGE CENTER,1482,PAINTED POST CENTER,9,EAST CENTRAL,22,EMPIRE STATE,42.1592,-77.1117,US
1488,ITHACA - 1329 T,CPU,CENTRAL PICKUP,1329,SYRACUSE,9,EAST CENTRAL,22,EMPIRE STATE,43.1088,-76.0772,US
1488,ITHACA - 1329 T,CPU,CENTRAL PICKUP,1449,HENRIETTA,7,EAST REGION,36,NORTHEAST,43.0593,-77.6073,US
1488,ITHACA - 1329 T,CPU,CENTRAL PICKUP,1449,HENRIETTA,7,NORTHEAST,22,EMPIRE STATE,43.0593,-77.6073,US
1488,ITHACA - 1329 T,CPU,CENTRAL PICKUP,1449,HENRIETTA,9,EAST CENTRAL,22,EMPIRE STATE,43.0593,-77.6073,US
1489,HORNELL,APT,AIRPORT,1480,HORNELL CENTER,7,EAST REGION,36,NORTHEAST,42.4661,-77.719,US
1489,HORNELL,APT,AIRPORT,1480,HORNELL CENTER,7,NORTHEAST,22,EMPIRE STATE,42.4661,-77.719,US
1489,HORNELL,APT,AIRPORT,1480,HORNELL CENTER,9,EAST CENTRAL,22,EMPIRE STATE,42.4661,-77.719,US
1490,ELMIRA,PKG,REGULAR PACKAGE CENTER,1490,ELMIRA CENTER,7,EAST REGION,36,NORTHEAST,42.1677,-76.8212,US
1490,ELMIRA,PKG,REGULAR PACKAGE CENTER,1490,ELMIRA CENTER,7,NORTHEAST,22,EMPIRE STATE,42.1677,-76.8212,US
1490,ELMIRA,PKG,REGULAR PACKAGE CENTER,1490,ELMIRA CENTER,9,EAST CENTRAL,22,EMPIRE STATE,42.1677,-76.8212,US
1491,BEST BUY,CPU,CENTRAL PICKUP,1069,ELMSFORD,7,EAST REGION,20,NORTH ATLANTIC,41.0636,-73.819,US
1491,BEST BUY,CPU,CENTRAL PICKUP,1490,ELMIRA CENTER,7,EAST REGION,36,NORTHEAST,42.1677,-76.8212,US
1493,GENEVA CPU,CPU,CENTRAL PICKUP,1440,GENEVA CENTER,7,EAST REGION,36,NORTHEAST,42.8865,-76.9782,US
1493,GENEVA CPU,CPU,CENTRAL PICKUP,1440,GENEVA CENTER,7,NORTHEAST,22,EMPIRE STATE,42.8865,-76.9782,US
1493,GENEVA CPU,CPU,CENTRAL PICKUP,1440,GENEVA CENTER,9,EAST CENTRAL,22,EMPIRE STATE,42.8865,-76.9782,US
1494,ROCHESTER CPU,CPU,CENTRAL PICKUP,1460,ROCHESTER,7,EAST REGION,36,NORTHEAST,43.1664,-77.6052,US
1494,ROCHESTER CPU,CPU,CENTRAL PICKUP,1460,ROCHESTER,7,NORTHEAST,22,EMPIRE STATE,43.1664,-77.6052,US
1494,ROCHESTER CPU,CPU,CENTRAL PICKUP,1460,ROCHESTER,9,EAST CENTRAL,22,EMPIRE STATE,43.1664,-77.6052,US
1495,ELMIRA CPU,CPU,CENTRAL PICKUP,1430,NIAGARA FALLS CENTER,7,EAST REGION,36,NORTHEAST,43.1076,-78.9878,US
1495,ELMIRA CPU,CPU,CENTRAL PICKUP,1490,ELMIRA CENTER,7,EAST REGION,36,NORTHEAST,42.1677,-76.8212,US
1499,ELMIRA,APT,AIRPORT,1490,ELMIRA CENTER,7,EAST REGION,36,NORTHEAST,42.1677,-76.8212,US
1499,ELMIRA,APT,AIRPORT,1490,ELMIRA CENTER,7,NORTHEAST,22,EMPIRE STATE,42.1677,-76.8212,US
1499,ELMIRA,APT,AIRPORT,1490,ELMIRA CENTER,9,EAST CENTRAL,22,EMPIRE STATE,42.1677,-76.8212,US
14NS,NORFOLK SOUTHERN - BUFNY,RRY,RAIL YARD,1429,BUFFALO HUB,7,EAST REGION,36,NORTHEAST,42.8847,-78.8037,US
14NS,NORFOLK SOUTHERN - BUFNY,RRY,RAIL YARD,1429,BUFFALO HUB,7,NORTHEAST,22,EMPIRE STATE,42.8847,-78.8037,US
14NS,NORFOLK SOUTHERN - BUFNY,RRY,RAIL YARD,1429,BUFFALO HUB,9,EAST CENTRAL,22,EMPIRE STATE,42.8847,-78.8037,US
1500,NEW KENSINGTON,PKG,REGULAR PACKAGE CENTER,1500,NEW KENSINGTON,7,EAST REGION,32,MID ATLANTIC,40.5962,-79.5558,US
1500,NEW KENSINGTON,PKG,REGULAR PACKAGE CENTER,1500,NEW KENSINGTON,7,EAST REGION,32,MID ATLANTICAIN,40.5962,-79.5558,US
1500,NEW KENSINGTON,PKG,REGULAR PACKAGE CENTER,1500,NEW KENSINGTON,7,NORTHEAST,32,LAUREL MOUNTAIN,40.5962,-79.5558,US
1500,NEW KENSINGTON,PKG,REGULAR PACKAGE CENTER,1500,NEW KENSINGTON,9,EAST CENTRAL,32,LAUREL MOUNTAIN,40.5962,-79.5558,US
1501,ALIQUIPPA,PKG,REGULAR PACKAGE CENTER,1501,ALIQUIPPA,7,EAST REGION,32,MID ATLANTIC,40.72,-80.2959,US
1501,ALIQUIPPA,PKG,REGULAR PACKAGE CENTER,1501,ALIQUIPPA,7,EAST REGION,32,MID ATLANTICAIN,40.72,-80.2959,US
1501,ALIQUIPPA,PKG,REGULAR PACKAGE CENTER,1501,ALIQUIPPA,7,NORTHEAST,32,LAUREL MOUNTAIN,40.72,-80.2959,US
1501,ALIQUIPPA,PKG,REGULAR PACKAGE CENTER,1501,ALIQUIPPA,9,EAST CENTRAL,32,LAUREL MOUNTAIN,40.72,-80.2959,US
1502,NEW STANTON-IRWIN,PKG,REGULAR PACKAGE CENTER,1569,NEW STANTON,7,EAST REGION,32,MID ATLANTIC,40.2252,-79.6116,US
1502,NEW STANTON-IRWIN,PKG,REGULAR PACKAGE CENTER,1569,NEW STANTON,7,EAST REGION,32,MID ATLANTICAIN,40.2252,-79.6116,US
1502,NEW STANTON-IRWIN,PKG,REGULAR PACKAGE CENTER,1569,NEW STANTON,7,NORTHEAST,32,LAUREL MOUNTAIN,40.2252,-79.6116,US
1502,NEW STANTON-IRWIN,PKG,REGULAR PACKAGE CENTER,1569,NEW STANTON,9,EAST CENTRAL,32,LAUREL MOUNTAIN,40.2252,-79.6116,US
1506,NEW KENSINGTON CPU,CPU,CENTRAL PICKUP,1500,NEW KENSINGTON,7,EAST REGION,32,MID ATLANTIC,40.5962,-79.5558,US
1506,NEW KENSINGTON CPU,CPU,CENTRAL PICKUP,1500,NEW KENSINGTON,7,EAST REGION,32,MID ATLANTICAIN,40.5962,-79.5558,US
1506,NEW KENSINGTON CPU,CPU,CENTRAL PICKUP,1500,NEW KENSINGTON,7,NORTHEAST,32,LAUREL MOUNTAIN,40.5962,-79.5558,US
1506,NEW KENSINGTON CPU,CPU,CENTRAL PICKUP,1500,NEW KENSINGTON,9,EAST CENTRAL,32,LAUREL MOUNTAIN,40.5962,-79.5558,US
1509,PITTSBURG ARPT SORT,APT,AIRPORT,1509,AIRPORT,7,EAST REGION,32,MID ATLANTIC,40.498,-80.2141,US
1509,PITTSBURG ARPT SORT,APT,AIRPORT,1509,AIRPORT,7,EAST REGION,32,MID ATLANTICAIN,40.498,-80.2141,US
1509,PITTSBURG ARPT SORT,APT,AIRPORT,1509,AIRPORT,7,NORTHEAST,32,LAUREL MOUNTAIN,40.498,-80.2141,US
1509,PITTSBURG ARPT SORT,APT,AIRPORT,1509,AIRPORT,9,EAST CENTRAL,32,LAUREL MOUNTAIN,40.498,-80.2141,US
1510,NEW STANTON-MONROEVL,PKG,REGULAR PACKAGE CENTER,1569,NEW STANTON,7,EAST REGION,32,MID ATLANTIC,40.2252,-79.6116,US
1510,NEW STANTON-MONROEVL,PKG,REGULAR PACKAGE CENTER,1569,NEW STANTON,7,EAST REGION,32,MID ATLANTICAIN,40.2252,-79.6116,US
1510,NEW STANTON-MONROEVL,PKG,REGULAR PACKAGE CENTER,1569,NEW STANTON,7,NORTHEAST,32,LAUREL MOUNTAIN,40.2252,-79.6116,US
1510,NEW STANTON-MONROEVL,PKG,REGULAR PACKAGE CENTER,1569,NEW STANTON,9,EAST CENTRAL,32,LAUREL MOUNTAIN,40.2252,-79.6116,US
1512,THORNBURG-BETHEL PAR,PKG,REGULAR PACKAGE CENTER,1519,THORNBURG,7,EAST REGION,32,MID ATLANTIC,40.4468,-80.0826,US
1512,THORNBURG-BETHEL PAR,PKG,REGULAR PACKAGE CENTER,1519,THORNBURG,7,EAST REGION,32,MID ATLANTICAIN,40.4468,-80.0826,US
1512,THORNBURG-BETHEL PAR,PKG,REGULAR PACKAGE CENTER,1519,THORNBURG,7,NORTHEAST,32,LAUREL MOUNTAIN,40.4468,-80.0826,US
1512,THORNBURG-BETHEL PAR,PKG,REGULAR PACKAGE CENTER,1519,THORNBURG,9,EAST CENTRAL,32,LAUREL MOUNTAIN,40.4468,-80.0826,US
1513,THORNBURG-PARKWAY,PKG,REGULAR PACKAGE CENTER,1519,THORNBURG,7,EAST REGION,32,MID ATLANTIC,40.4468,-80.0826,US
1513,THORNBURG-PARKWAY,PKG,REGULAR PACKAGE CENTER,1519,THORNBURG,7,EAST REGION,32,MID ATLANTICAIN,40.4468,-80.0826,US
1513,THORNBURG-PARKWAY,PKG,REGULAR PACKAGE CENTER,1519,THORNBURG,7,NORTHEAST,32,LAUREL MOUNTAIN,40.4468,-80.0826,US
1513,THORNBURG-PARKWAY,PKG,REGULAR PACKAGE CENTER,1519,THORNBURG,9,EAST CENTRAL,32,LAUREL MOUNTAIN,40.4468,-80.0826,US
1515,PITTSBURG-GR CUST CT,CPU,CENTRAL PICKUP,1519,THORNBURG,7,EAST REGION,32,MID ATLANTIC,40.4468,-80.0826,US
1515,PITTSBURG-GR CUST CT,CPU,CENTRAL PICKUP,1519,THORNBURG,7,EAST REGION,32,MID ATLANTICAIN,40.4468,-80.0826,US
1515,PITTSBURG-GR CUST CT,CPU,CENTRAL PICKUP,1519,THORNBURG,7,NORTHEAST,32,LAUREL MOUNTAIN,40.4468,-80.0826,US
1515,PITTSBURG-GR CUST CT,CPU,CENTRAL PICKUP,1519,THORNBURG,9,EAST CENTRAL,32,LAUREL MOUNTAIN,40.4468,-80.0826,US
1516,ALIQUIPPA CPU,CPU,CENTRAL PICKUP,1501,ALIQUIPPA,7,EAST REGION,32,MID ATLANTIC,40.72,-80.2959,US
1516,ALIQUIPPA CPU,CPU,CENTRAL PICKUP,1501,ALIQUIPPA,7,EAST REGION,32,MID ATLANTICAIN,40.72,-80.2959,US
1516,ALIQUIPPA CPU,CPU,CENTRAL PICKUP,1501,ALIQUIPPA,7,NORTHEAST,32,LAUREL MOUNTAIN,40.72,-80.2959,US
1516,ALIQUIPPA CPU,CPU,CENTRAL PICKUP,1501,ALIQUIPPA,9,EAST CENTRAL,32,LAUREL MOUNTAIN,40.72,-80.2959,US
1518,THORNBURG CPU,CPU,CENTRAL PICKUP,1519,THORNBURG,7,EAST REGION,32,MID ATLANTIC,40.4468,-80.0826,US
1518,THORNBURG CPU,CPU,CENTRAL PICKUP,1519,THORNBURG,7,EAST REGION,32,MID ATLANTICAIN,40.4468,-80.0826,US
1518,THORNBURG CPU,CPU,CENTRAL PICKUP,1519,THORNBURG,7,NORTHEAST,32,LAUREL MOUNTAIN,40.4468,-80.0826,US
1518,THORNBURG CPU,CPU,CENTRAL PICKUP,1519,THORNBURG,9,EAST CENTRAL,32,LAUREL MOUNTAIN,40.4468,-80.0826,US
1519,THORNBURG SORT,HUB,HUB/CENTRAL SORT,1519,THORNBURG,7,EAST REGION,32,MID ATLANTIC,40.4468,-80.0826,US
1519,THORNBURG SORT,HUB,HUB/CENTRAL SORT,1519,THORNBURG,7,EAST REGION,32,MID ATLANTICAIN,40.4468,-80.0826,US
1519,THORNBURG SORT,HUB,HUB/CENTRAL SORT,1519,THORNBURG,7,NORTHEAST,32,LAUREL MOUNTAIN,40.4468,-80.0826,US
1519,THORNBURG SORT,HUB,HUB/CENTRAL SORT,1519,THORNBURG,9,EAST CENTRAL,32,LAUREL MOUNTAIN,40.4468,-80.0826,US
1520,PITTSBURGH-DOWNTOWN,PKG,REGULAR PACKAGE CENTER,1529,BEAVER AVENUE-PITTSBURGH,7,EAST REGION,32,MID ATLANTIC,40.4575,-80.0302,US
1520,PITTSBURGH-DOWNTOWN,PKG,REGULAR PACKAGE CENTER,1529,BEAVER AVENUE-PITTSBURGH,7,EAST REGION,32,MID ATLANTICAIN,40.4575,-80.0302,US
1520,PITTSBURGH-DOWNTOWN,PKG,REGULAR PACKAGE CENTER,1529,BEAVER AVENUE-PITTSBURGH,7,NORTHEAST,32,LAUREL MOUNTAIN,40.4575,-80.0302,US
1520,PITTSBURGH-DOWNTOWN,PKG,REGULAR PACKAGE CENTER,1529,BEAVER AVENUE-PITTSBURGH,9,EAST CENTRAL,32,LAUREL MOUNTAIN,40.4575,-80.0302,US
1520,PITTSBURGH-DOWNTOWN,PKG,REGULAR PACKAGE CENTER,1529,NORTH SHORE - PITTSBURGH,7,EAST REGION,32,MID ATLANTIC,40.4575,-80.0302,US
1522,PITTSBURGH-NORTH,PKG,REGULAR PACKAGE CENTER,1529,BEAVER AVENUE-PITTSBURGH,7,EAST REGION,32,MID ATLANTIC,40.4575,-80.0302,US
1522,PITTSBURGH-NORTH,PKG,REGULAR PACKAGE CENTER,1529,BEAVER AVENUE-PITTSBURGH,7,EAST REGION,32,MID ATLANTICAIN,40.4575,-80.0302,US
1522,PITTSBURGH-NORTH,PKG,REGULAR PACKAGE CENTER,1529,BEAVER AVENUE-PITTSBURGH,7,NORTHEAST,32,LAUREL MOUNTAIN,40.4575,-80.0302,US
1522,PITTSBURGH-NORTH,PKG,REGULAR PACKAGE CENTER,1529,BEAVER AVENUE-PITTSBURGH,9,EAST CENTRAL,32,LAUREL MOUNTAIN,40.4575,-80.0302,US
1522,PITTSBURGH-NORTH,PKG,REGULAR PACKAGE CENTER,1529,NORTH SHORE - PITTSBURGH,7,EAST REGION,32,MID ATLANTIC,40.4575,-80.0302,US
1523,PITTSBURGH - AIR CTR,PKG,REGULAR PACKAGE CENTER,1523,PITTSBURGH AIR SERVICE CENTER,7,NORTHEAST,32,LAUREL MOUNTAIN,0,0,US
1523,PITTSBURGH - AIR CTR,PKG,REGULAR PACKAGE CENTER,1523,PITTSBURGH AIR SERVICE CENTER,9,EAST CENTRAL,32,LAUREL MOUNTAIN,0,0,US
1523,PITTSBURGH - AIR CTR,PKG,REGULAR PACKAGE CENTER,1523,PITTSBURGH ASC,7,EAST REGION,32,MID ATLANTIC,40.4479,-79.9941,US
1523,PITTSBURGH - AIR CTR,PKG,REGULAR PACKAGE CENTER,1523,PITTSBURGH ASC,7,EAST REGION,32,MID ATLANTICAIN,40.4479,-79.9941,US
1523,PITTSBURGH - AIR CTR,PKG,REGULAR PACKAGE CENTER,1523,PITTSBURGH ASC,7,NORTHEAST,32,LAUREL MOUNTAIN,40.4479,-79.9941,US
1525,PITTSBURGH-STEEL VALLEY,PKG,REGULAR PACKAGE CENTER,1529,BEAVER AVENUE-PITTSBURGH,7,EAST REGION,32,MID ATLANTIC,40.4575,-80.0302,US
1525,PITTSBURGH-STEEL VALLEY,PKG,REGULAR PACKAGE CENTER,1529,BEAVER AVENUE-PITTSBURGH,7,EAST REGION,32,MID ATLANTICAIN,40.4575,-80.0302,US
1525,PITTSBURGH-STEEL VALLEY,PKG,REGULAR PACKAGE CENTER,1529,BEAVER AVENUE-PITTSBURGH,7,NORTHEAST,32,LAUREL MOUNTAIN,40.4575,-80.0302,US
1525,PITTSBURGH-STEEL VALLEY,PKG,REGULAR PACKAGE CENTER,1529,BEAVER AVENUE-PITTSBURGH,9,EAST CENTRAL,32,LAUREL MOUNTAIN,40.4575,-80.0302,US
1525,PITTSBURGH-STEEL VALLEY,PKG,REGULAR PACKAGE CENTER,1529,NORTH SHORE - PITTSBURGH,7,EAST REGION,32,MID ATLANTIC,40.4575,-80.0302,US
1529,PITTSBURGH,HUB,HUB/CENTRAL SORT,1529,BEAVER AVENUE-PITTSBURGH,7,EAST REGION,32,MID ATLANTIC,40.4575,-80.0302,US
1529,PITTSBURGH,HUB,HUB/CENTRAL SORT,1529,BEAVER AVENUE-PITTSBURGH,7,EAST REGION,32,MID ATLANTICAIN,40.4575,-80.0302,US
1529,PITTSBURGH,HUB,HUB/CENTRAL SORT,1529,BEAVER AVENUE-PITTSBURGH,7,NORTHEAST,32,LAUREL MOUNTAIN,40.4575,-80.0302,US
1529,PITTSBURGH,HUB,HUB/CENTRAL SORT,1529,BEAVER AVENUE-PITTSBURGH,9,EAST CENTRAL,32,LAUREL MOUNTAIN,40.4575,-80.0302,US
1529,PITTSBURGH,HUB,HUB/CENTRAL SORT,1529,NORTH SHORE - PITTSBURGH,7,EAST REGION,32,MID ATLANTIC,40.4575,-80.0302,US
1530,WASHINGTON,PKG,REGULAR PACKAGE CENTER,1530,WASHINGTON,7,EAST REGION,32,MID ATLANTIC,40.2044,-80.2596,US
1530,WASHINGTON,PKG,REGULAR PACKAGE CENTER,1530,WASHINGTON,7,EAST REGION,32,MID ATLANTICAIN,40.2044,-80.2596,US
1530,WASHINGTON,PKG,REGULAR PACKAGE CENTER,1530,WASHINGTON,7,NORTHEAST,32,LAUREL MOUNTAIN,40.2044,-80.2596,US
1530,WASHINGTON,PKG,REGULAR PACKAGE CENTER,1530,WASHINGTON,9,EAST CENTRAL,32,LAUREL MOUNTAIN,40.2044,-80.2596,US
1532,WASHINGTON CPU,CPU,CENTRAL PICKUP,1530,WASHINGTON,7,EAST REGION,32,MID ATLANTIC,40.2044,-80.2596,US
1532,WASHINGTON CPU,CPU,CENTRAL PICKUP,1530,WASHINGTON,7,EAST REGION,32,MID ATLANTICAIN,40.2044,-80.2596,US
1532,WASHINGTON CPU,CPU,CENTRAL PICKUP,1530,WASHINGTON,7,NORTHEAST,32,LAUREL MOUNTAIN,40.2044,-80.2596,US
1532,WASHINGTON CPU,CPU,CENTRAL PICKUP,1530,WASHINGTON,9,EAST CENTRAL,32,LAUREL MOUNTAIN,40.2044,-80.2596,US
1538,BEAVER AVE CPU,CPU,CENTRAL PICKUP,1529,BEAVER AVENUE-PITTSBURGH,7,EAST REGION,32,MID ATLANTIC,40.4575,-80.0302,US
1538,BEAVER AVE CPU,CPU,CENTRAL PICKUP,1529,BEAVER AVENUE-PITTSBURGH,7,EAST REGION,32,MID ATLANTICAIN,40.4575,-80.0302,US
1538,BEAVER AVE CPU,CPU,CENTRAL PICKUP,1529,BEAVER AVENUE-PITTSBURGH,7,NORTHEAST,32,LAUREL MOUNTAIN,40.4575,-80.0302,US
1538,BEAVER AVE CPU,CPU,CENTRAL PICKUP,1529,BEAVER AVENUE-PITTSBURGH,9,EAST CENTRAL,32,LAUREL MOUNTAIN,40.4575,-80.0302,US
1538,BEAVER AVE CPU,CPU,CENTRAL PICKUP,1529,NORTH SHORE - PITTSBURGH,7,EAST REGION,32,MID ATLANTIC,40.4575,-80.0302,US
1540,UNIONTOWN,PKG,REGULAR PACKAGE CENTER,1540,UNIONTOWN,7,EAST REGION,32,MID ATLANTIC,39.9011,-79.7268,US
1540,UNIONTOWN,PKG,REGULAR PACKAGE CENTER,1540,UNIONTOWN,7,EAST REGION,32,MID ATLANTICAIN,39.9011,-79.7268,US
1540,UNIONTOWN,PKG,REGULAR PACKAGE CENTER,1540,UNIONTOWN,7,NORTHEAST,32,LAUREL MOUNTAIN,39.9011,-79.7268,US
1540,UNIONTOWN,PKG,REGULAR PACKAGE CENTER,1540,UNIONTOWN,9,EAST CENTRAL,32,LAUREL MOUNTAIN,39.9011,-79.7268,US
1543,MODERN GLASS SOP,CPU,CENTRAL PICKUP,1501,ALIQUIPPA,7,EAST REGION,32,MID ATLANTIC,40.72,-80.2959,US
1543,POCKET NURSE,CPU,CENTRAL PICKUP,1501,ALIQUIPPA,7,EAST REGION,32,MID ATLANTIC,40.72,-80.2959,US
1543,POCKET NURSE,CPU,CENTRAL PICKUP,1501,ALIQUIPPA,7,EAST REGION,32,MID ATLANTICAIN,40.72,-80.2959,US
1543,POCKET NURSE,CPU,CENTRAL PICKUP,1501,ALIQUIPPA,7,NORTHEAST,32,LAUREL MOUNTAIN,40.72,-80.2959,US
1546,CONRAIL PGH,RRY,RAIL YARD,1529,BEAVER AVENUE-PITTSBURGH,7,EAST REGION,32,MID ATLANTIC,40.4575,-80.0302,US
1546,CONRAIL PGH,RRY,RAIL YARD,1529,BEAVER AVENUE-PITTSBURGH,7,EAST REGION,32,MID ATLANTICAIN,40.4575,-80.0302,US
1546,CONRAIL PGH,RRY,RAIL YARD,1529,BEAVER AVENUE-PITTSBURGH,7,NORTHEAST,32,LAUREL MOUNTAIN,40.4575,-80.0302,US
1546,CONRAIL PGH,RRY,RAIL YARD,1529,BEAVER AVENUE-PITTSBURGH,9,EAST CENTRAL,32,LAUREL MOUNTAIN,40.4575,-80.0302,US
1546,CONRAIL PGH,RRY,RAIL YARD,1529,NORTH SHORE - PITTSBURGH,7,EAST REGION,32,MID ATLANTIC,40.4575,-80.0302,US
1548,UNIONTOWN CPU,CPU,CENTRAL PICKUP,1540,UNIONTOWN,7,EAST REGION,32,MID ATLANTIC,39.9011,-79.7268,US
1548,UNIONTOWN CPU,CPU,CENTRAL PICKUP,1540,UNIONTOWN,7,EAST REGION,32,MID ATLANTICAIN,39.9011,-79.7268,US
1548,UNIONTOWN CPU,CPU,CENTRAL PICKUP,1540,UNIONTOWN,7,NORTHEAST,32,LAUREL MOUNTAIN,39.9011,-79.7268,US
1548,UNIONTOWN CPU,CPU,CENTRAL PICKUP,1540,UNIONTOWN,9,EAST CENTRAL,32,LAUREL MOUNTAIN,39.9011,-79.7268,US
