OCC,OSLIC,OSORT,DCC,DSLIC,DSORT,TrailerType,MvmtType,MvmtCap,Volume
US,7119,T,US,7709,S,ww,M1,2000,1421
US,7119,T,US,8567,T,ww,M1,2000,0
US,7119,T,US,8567,T,ww,M1,2000,0
US,7119,T,US,8567,T,ww,M1,2000,0
US,7119,T,US,8567,T,ww,M1,2000,0
US,7119,T,US,8567,T,ww,M1,2000,0
US,7119,T,US,8567,T,ww,M1,2000,0
US,7119,T,US,8567,T,ww,M1,2000,0
US,7119,T,US,8567,T,ww,M1,2000,0
US,7119,T,US,8567,T,ww,M1,2000,0
US,7119,T,US,8567,T,ww,M1,2000,0
US,7119,T,US,8567,T,ww,M1,2000,0
US,7119,T,US,8567,T,ww,M1,2000,0
US,7119,T,US,8567,T,ww,M1,2000,0
US,7119,T,US,8567,T,ww,M1,2000,0
US,7119,T,US,8567,T,ww,M1,2000,0
US,7120,L,US,3929,N,ww,M1,2000,2000
US,7120,L,US,3929,N,ww,M1,2000,770
US,7120,L,US,7069,N,w,M1,1000,287
US,7120,L,US,7119,N,ww,M1,2000,1502
US,7120,L,US,7119,N,ww,M1,2000,0
US,7120,L,US,7119,N,ww,M1,2000,0
US,7120,L,US,7119,N,ww,M1,2000,0
US,7120,L,US,7119,N,ww,M1,2000,0
US,7120,P,US,7122,P,w,M1,1000,51
US,7120,P,US,7123,P,w,M1,1000,1000
US,7120,P,US,7123,P,ww,M1,2000,1141
US,7122,L,US,3929,N,ww,M1,2000,1709
US,7122,L,US,3929,N,ww,M1,2000,0
US,7122,L,US,7120,L,w,M1,1000,491
US,7122,P,US,7119,N,ww,M1,2000,0
US,7123,L,US,3929,N,w,M1,1000,1000
US,7123,L,US,3929,N,ww,M1,2000,1835
US,7123,L,US,7119,N,w,M1,1000,493
US,7123,L,US,7119,N,ww,M1,2000,0
US,7123,L,US,7119,T,ww,M1,2000,905
US,7130,L,US,3929,N,ww,M1,2000,2000
US,7130,L,US,3929,N,ww,M1,2000,479
US,7130,L,US,7069,N,w,M1,1000,430
US,7130,L,US,7119,N,ww,M1,2000,701
US,7130,L,US,7119,N,ww,M1,2000,0
US,7130,L,US,7119,N,ww,M1,2000,0
US,7130,L,US,7119,N,ww,M1,2000,0
US,7130,L,US,7119,N,ww,M1,2000,0
US,7140,L,US,7119,T,ww,M1,2000,1195
US,7140,L,US,7119,T,ww,M1,2000,0
US,7140,L,US,7119,T,ww,M1,2000,0
US,7140,L,US,7119,T,ww,M1,2000,0
US,7160,L,US,3849,N,ww,M1,2000,1231
US,7160,L,US,3849,N,ww,M1,2000,0
US,7160,L,US,3849,N,ww,M1,2000,0
US,7160,L,US,7229,N,ww,M1,2000,1740
US,7161,L,US,7229,N,ww,M1,2000,2000
US,7161,L,US,7229,N,ww,M1,2000,1122
US,7170,L,US,7229,N,ww,M1,2000,1458
US,7170,L,US,7229,N,ww,M1,2000,0
US,7170,L,US,7229,N,ww,M1,2000,0
US,7171,L,US,7229,N,ww,M1,2000,1054
US,7171,L,US,7229,N,w,M1,1000,0
US,7171,L,US,7229,N,ww,M1,2000,0
US,7180,L,US,7119,N,w,M1,1000,500
US,7180,L,US,7229,N,ww,M1,2000,2000
US,7180,L,US,7229,N,ww,M1,2000,1205
US,7180,L,US,7519,N,ww,M1,2000,2000
US,7180,L,US,7519,N,ww,M1,2000,276
US,7180,P,US,7529,D,ww,M1,2000,0
US,7180,P,US,7529,D,ww,M1,2000,0
US,7180,P,US,7529,D,ww,M1,2000,0
US,7190,L,US,7119,N,w,M1,1000,826
US,7190,L,US,7229,N,ww,M1,2000,2000
US,7190,L,US,7229,N,ww,M1,2000,2000
US,7190,L,US,7229,N,ww,M1,2000,1205
US,7190,L,US,7229,N,ww,M1,2000,0
US,7190,L,US,7229,N,ww,M1,2000,0
US,7190,P,US,7191,P,ww,M1,2000,724
US,7191,L,US,7119,N,ww,M1,2000,183
US,7191,L,US,7229,N,ww,M1,2000,968
US,7191,L,US,7229,N,ww,M1,2000,0
US,7200,L,US,7229,N,ww,M1,2000,2000
US,7200,L,US,7229,N,ww,M1,2000,898
US,7200,L,US,7229,N,ww,M1,2000,0
US,7200,L,US,7229,N,ww,M1,2000,0
US,7210,L,US,3849,N,ww,M1,2000,1775
US,7210,L,US,3849,N,ww,M1,2000,0
US,7210,L,US,3849,N,ww,M1,2000,0
US,7210,L,US,3849,N,ww,M1,2000,0
US,7210,L,US,7229,N,ww,M1,2000,1011
US,7229,N,US,0709,D,ww,M1,2000,2000
US,7229,N,US,1569,T,w,M1,1000,1000
US,7229,N,US,2079,T,w,M1,1000,1000
US,7229,N,US,2409,T,ww,M1,2000,2000
US,7229,N,US,2749,T,ww,M1,2000,2000
US,7229,N,US,3033,T,ww,M1,2000,2000
US,7229,N,US,3229,T,ww,M1,2000,2000
US,7229,N,US,3819,S,ww,M1,2000,2000
US,7229,N,US,3819,S,ww,M1,2000,677
US,7229,N,US,3819,S,ww,M1,2000,0
US,7229,N,US,3819,S,ww,M1,2000,0
US,7229,N,US,3819,S,ww,M1,2000,0
US,7229,N,US,3849,D,ww,M1,2000,2000
US,7229,N,US,3849,D,ww,M1,2000,1830
US,7229,N,US,3849,D,ww,M1,2000,0
US,7229,N,US,3849,D,ww,M1,2000,0
US,7229,N,US,3849,D,ww,M1,2000,0
US,7229,N,US,3849,D,ww,M1,2000,0
US,7229,N,US,3849,D,ww,M1,2000,0
US,7229,N,US,3849,D,ww,M1,2000,0
US,7229,N,US,3849,D,ww,M1,2000,0
US,7229,N,US,3849,D,ww,M1,2000,0
US,7229,N,US,3849,D,ww,M1,2000,0
US,7229,N,US,3849,D,ww,M1,2000,0
US,7229,N,US,3849,D,ww,M1,2000,0
US,7229,N,US,3849,D,ww,M1,2000,0
US,7229,N,US,3849,D,ww,M1,2000,0
US,7229,N,US,3849,D,ww,M1,2000,0
US,7229,N,US,3849,D,ww,M1,2000,0
US,7229,N,US,3849,D,ww,M1,2000,0
US,7229,N,US,3849,D,ww,M1,2000,0
US,7229,N,US,3849,D,ww,M1,2000,0
US,7229,N,US,3849,D,ww,M1,2000,0
US,7229,N,US,3849,D,ww,M1,2000,0
US,7229,N,US,4009,D,ww,M1,2000,2000
US,7229,N,US,4059,T,ww,M1,2000,2000
US,7229,N,US,6059,N,ww,M1,2000,2000
US,7229,N,US,6059,N,ww,M1,2000,2000
US,7229,N,US,6309,T,ww,M1,2000,2000
US,7229,N,US,6629,T,ww,M1,2000,2000
US,7229,N,US,7160,P,ww,M1,2000,2000
US,7229,N,US,7160,P,ww,M1,2000,2000
US,7229,N,US,7161,P,ww,M1,2000,2000
US,7229,N,US,7161,P,ww,M1,2000,2000
US,7229,N,US,7170,P,ww,M1,2000,2000
US,7229,N,US,7170,P,ww,M1,2000,2000
US,7229,N,US,7171,P,w,M1,1000,1000
US,7229,N,US,7171,P,ww,M1,2000,2000
US,7229,N,US,7180,P,ww,M1,2000,2000
US,7229,N,US,7180,P,ww,M1,2000,2000
US,7229,N,US,7190,P,ww,M1,2000,2000
US,7229,N,US,7190,P,ww,M1,2000,2000
US,7229,N,US,7190,P,ww,M1,2000,2000
US,7229,N,US,7190,P,ww,M1,2000,2000
US,7229,N,US,7191,P,ww,M1,2000,2000
US,7229,N,US,7200,P,ww,M1,2000,2000
US,7229,N,US,7200,P,ww,M1,2000,2000
US,7229,N,US,7200,P,ww,M1,2000,2000
US,7229,N,US,7210,P,ww,M1,2000,2000
US,7229,N,US,7210,P,ww,M1,2000,2000
US,7229,N,US,7230,P,ww,M1,2000,2000
US,7229,N,US,7240,P,ww,M1,2000,2000
US,7229,N,US,7240,P,ww,M1,2000,2000
US,7229,N,US,7250,P,ww,M1,2000,2000
US,7229,N,US,7260,P,w,M1,1000,1000
US,7229,N,US,7260,P,ww,M1,2000,2000
US,7229,N,US,7260,P,ww,M1,2000,2000
US,7229,N,US,7263,P,w,M1,1000,1000
US,7229,N,US,7263,P,ww,M1,2000,2000
US,7229,N,US,7270,P,ww,M1,2000,2000
US,7229,N,US,7270,P,ww,M1,2000,2000
US,7229,N,US,7270,P,ww,M1,2000,2000
US,7229,N,US,7270,P,ww,M1,2000,2000
US,7229,N,US,7270,P,ww,M1,2000,2000
US,7229,N,US,7270,P,ww,M1,2000,2000
US,7229,N,US,7270,P,ww,M1,2000,2000
US,7229,N,US,7270,P,ww,M1,2000,2000
US,7229,N,US,7280,P,w,M1,1000,1000
US,7229,N,US,7280,P,ww,M1,2000,2000
US,7229,N,US,7280,P,ww,M1,2000,2000
US,7229,N,US,7280,P,ww,M1,2000,2000
US,7229,N,US,7290,P,ww,M1,2000,2000
US,7229,N,US,7290,P,ww,M1,2000,2000
US,7229,N,US,7290,P,ww,M1,2000,2000
US,7229,N,US,7319,N,w,M1,1000,1000
US,7229,N,US,7492,P,ww,M1,2000,2000
US,7229,N,US,7519,D,ww,M1,2000,2000
US,7229,N,US,7519,D,ww,M1,2000,2000
US,7229,N,US,8029,N,ww,M1,2000,2000
US,7229,N,US,9029,D,ww,M1,2000,2000
US,7229,T,US,0709,D,ww,M1,2000,1363
US,7229,T,US,1569,T,ww,M1,2000,1573
US,7229,T,US,2079,T,ww,M1,2000,1287
US,7229,T,US,2409,T,ww,M1,2000,485
US,7229,T,US,2749,T,ww,M1,2000,609
US,7229,T,US,3033,T,ww,M1,2000,1334
US,7229,T,US,3229,T,ww,M1,2000,1220
US,7229,T,US,3609,N,w,M1,1000,693
US,7229,T,US,3799,T,ww,M1,2000,1728
US,7229,T,US,3849,N,ww,M1,2000,1351
US,7229,T,US,3929,T,ww,M1,2000,1868
US,7229,T,US,4009,D,ww,M1,2000,1433
US,7229,T,US,4059,T,ww,M1,2000,1141
US,7229,T,US,4329,T,ww,M1,2000,1577
US,7229,T,US,4369,D,ww,M1,2000,1194
US,7229,T,US,4629,N,ww,M1,2000,1699
US,7229,T,US,5039,N,ww,M1,2000,1098
US,7229,T,US,6059,N,ww,M1,2000,1424
US,7229,T,US,6309,T,ww,M1,2000,101
US,7229,T,US,6629,T,ww,M1,2000,1687
US,7229,T,US,7119,N,w,M1,1000,588
US,7229,T,US,7160,P,ww,M1,2000,1961
US,7229,T,US,7161,P,ww,M1,2000,1450
US,7229,T,US,7170,P,ww,M1,2000,1060
US,7229,T,US,7171,P,ww,M1,2000,1072
US,7229,T,US,7180,P,ww,M1,2000,1891
US,7229,T,US,7190,P,ww,M1,2000,1146
US,7229,T,US,7191,P,ww,M1,2000,1386
US,7229,T,US,7200,P,ww,M1,2000,1598
US,7229,T,US,7210,P,ww,M1,2000,42
US,7229,T,US,7230,P,ww,M1,2000,213
US,7229,T,US,7231,P,ww,M1,2000,1982
US,7229,T,US,7231,P,ww,M1,2000,0
US,7229,T,US,7231,P,ww,M1,2000,0
US,7229,T,US,7231,P,ww,M1,2000,0
US,7229,T,US,7240,P,ww,M1,2000,439
US,7229,T,US,7241,P,ww,M1,2000,1985
US,7229,T,US,7250,P,ww,M1,2000,1195
US,7229,T,US,7260,P,ww,M1,2000,1025
US,7229,T,US,7263,P,ww,M1,2000,1640
US,7229,T,US,7270,P,ww,M1,2000,1521
US,7229,T,US,7280,P,ww,M1,2000,1183
US,7229,T,US,7290,P,ww,M1,2000,1637
US,7229,T,US,7319,N,ww,M1,2000,1575
US,7229,T,US,7492,P,ww,M1,2000,1016
US,7229,T,US,7519,D,ww,M1,2000,1644
US,7229,T,US,7709,D,ww,M1,2000,1573
US,7229,T,US,8029,N,ww,M1,2000,1553
US,7229,T,US,9029,D,ww,M1,2000,477
US,7230,L,US,3849,N,ww,M1,2000,1148
US,7230,L,US,3849,N,w,M1,1000,0
US,7230,L,US,3849,N,ww,M1,2000,0
US,7230,L,US,3849,N,ww,M1,2000,0
US,7230,L,US,7229,N,w,M1,1000,453
US,7231,L,US,3849,N,ww,M1,2000,2000
US,7231,L,US,3849,N,ww,M1,2000,1394
US,7231,L,US,6309,N,ww,M1,2000,2000
US,7231,L,US,6309,N,ww,M1,2000,2000
US,7231,L,US,6309,N,ww,M1,2000,1379
US,7231,L,US,7229,N,ww,M1,2000,1094
US,7240,L,US,3849,N,ww,M1,2000,2000
US,7240,L,US,3849,N,ww,M1,2000,1329
US,7240,L,US,3849,N,ww,M1,2000,0
US,7240,L,US,3849,N,ww,M1,2000,0
US,7240,L,US,3849,N,ww,M1,2000,0
US,7240,L,US,7229,N,ww,M1,2000,1225
US,7241,L,US,3849,N,ww,M1,2000,2000
US,7241,L,US,3849,N,ww,M1,2000,237
US,7241,L,US,7229,N,w,M1,1000,791
US,7250,L,US,3849,N,ww,M1,2000,1512
US,7250,L,US,3849,N,ww,M1,2000,0
US,7250,L,US,3849,N,ww,M1,2000,0
US,7250,L,US,7229,N,ww,M1,2000,704
US,7260,L,US,6589,L,ww,M1,2000,1828
US,7260,L,US,6589,L,ww,M1,2000,0
US,7260,L,US,6589,L,ww,M1,2000,0
US,7260,L,US,7229,N,ww,M1,2000,879
US,7263,L,US,6589,L,ww,M1,2000,1346
US,7263,L,US,6589,L,ww,M1,2000,0
US,7263,L,US,7229,N,ww,M1,2000,645
US,7268,+,US,7229,N,ww,M1,2000,2000
US,7270,L,US,6059,N,ww,M1,2000,2000
US,7270,L,US,6059,N,ww,M1,2000,1590
US,7270,L,US,6629,D,ww,M1,2000,2000
US,7270,L,US,6629,D,ww,M1,2000,1217
US,7270,L,US,7229,N,ww,M1,2000,2000
US,7270,L,US,7229,N,ww,M1,2000,2000
US,7270,L,US,7229,N,ww,M1,2000,2000
US,7270,L,US,7229,N,ww,M1,2000,1276
US,7270,L,US,7319,T,ww,M1,2000,1185
US,7270,L,US,7419,P,w,M1,1000,209
US,7270,L,US,7419,P,ww,M1,2000,0
US,7270,L,US,7419,P,ww,M1,2000,0
US,7270,L,US,7419,P,ww,M1,2000,0
US,7270,L,US,7419,P,ww,M1,2000,0
US,7270,L,US,7519,D,ww,M1,2000,1998
US,7280,L,US,7229,N,w,M1,1000,1000
US,7280,L,US,7229,N,ww,M1,2000,1666
US,7280,L,US,7229,N,ww,M1,2000,0
US,7280,L,US,7229,N,ww,M1,2000,0
US,7280,L,US,7229,N,ww,M1,2000,0
US,7290,L,US,7229,N,ww,M1,2000,2000
US,7290,L,US,7229,N,ww,M1,2000,1198
US,7290,L,US,7229,N,w,M1,1000,0
US,7290,L,US,7229,N,ww,M1,2000,0
US,7290,L,US,7229,N,ww,M1,2000,0
US,7290,L,US,7229,N,ww,M1,2000,0
US,7290,L,US,7319,N,ww,M1,2000,1997
US,7319,N,US,0189,D,ww,M1,2000,2000
US,7319,N,US,0709,D,w,M1,1000,1000
US,7319,N,US,0709,D,ww,M1,2000,2000
US,7319,N,US,0709,D,ww,M1,2000,2000
US,7319,N,US,1569,N,w,M1,1000,1000
US,7319,N,US,1569,N,ww,M1,2000,2000
US,7319,N,US,2409,T,ww,M1,2000,2000
US,7319,N,US,2749,T,ww,M1,2000,2000
US,7319,N,US,3033,D,ww,M1,2000,2000
US,7319,N,US,3229,T,ww,M1,2000,2000
US,7319,N,US,3229,T,ww,M1,2000,2000
US,7319,N,US,3849,T,ww,M1,2000,2000
US,7319,N,US,3849,T,ww,M1,2000,2000
US,7319,N,US,3849,T,ww,M1,2000,2000
US,7319,N,US,4029,D,ww,M1,2000,2000
US,7319,N,US,4369,D,ww,M1,2000,2000
US,7319,N,US,4369,D,ww,M1,2000,2000
US,7319,N,US,4629,D,ww,M1,2000,2000
US,7319,N,US,5039,N,w,M1,1000,1000
US,7319,N,US,5719,N,w,M1,1000,1000
US,7319,N,US,5719,N,ww,M1,2000,2000
US,7319,N,US,6059,N,ww,M1,2000,2000
US,7319,N,US,6059,N,ww,M1,2000,2000
US,7319,N,US,6059,N,ww,M1,2000,2000
US,7319,N,US,6059,N,ww,M1,2000,2000
US,7319,N,US,6309,T,ww,M1,2000,2000
US,7319,N,US,6309,T,ww,M1,2000,2000
US,7319,N,US,6309,T,ww,M1,2000,2000
US,7319,N,US,6629,T,ww,M1,2000,2000
US,7319,N,US,6629,T,ww,M1,2000,2000
US,7319,N,US,6729,P,w,M1,1000,1000
US,7319,N,US,6729,P,ww,M1,2000,2000
US,7319,N,US,6729,P,ww,M1,2000,2000
US,7319,N,US,6819,T,ww,M1,2000,2000
US,7319,N,US,6819,T,ww,M1,2000,2000
US,7319,N,US,7229,N,w,M1,1000,1000
US,7319,N,US,7290,P,w,M1,1000,1000
US,7319,N,US,7290,P,ww,M1,2000,2000
US,7319,N,US,7340,P,ww,M1,2000,2000
US,7319,N,US,7350,P,ww,M1,2000,2000
US,7319,N,US,7350,P,ww,M1,2000,2000
US,7319,N,US,7350,P,ww,M1,2000,2000
US,7319,N,US,7350,P,ww,M1,2000,2000
US,7319,N,US,7351,P,ww,M1,2000,2000
US,7319,N,US,7360,P,w,M1,1000,1000
US,7319,N,US,7360,P,ww,M1,2000,2000
US,7319,N,US,7360,P,ww,M1,2000,2000
US,7319,N,US,7370,P,ww,M1,2000,2000
US,7319,N,US,7370,P,ww,M1,2000,2000
US,7319,N,US,7370,P,ww,M1,2000,2000
US,7319,N,US,7380,P,ww,M1,2000,2000
US,7319,N,US,7390,P,ww,M1,2000,2000
US,7319,N,US,7401,P,ww,M1,2000,2000
US,7319,N,US,7401,P,ww,M1,2000,2000
US,7319,N,US,7401,P,ww,M1,2000,2000
US,7319,N,US,7419,P,ww,M1,2000,2000
US,7319,N,US,7419,P,ww,M1,2000,2000
US,7319,N,US,7419,P,ww,M1,2000,2000
US,7319,N,US,7419,P,ww,M1,2000,2000
US,7319,N,US,7419,P,ww,M1,2000,2000
US,7319,N,US,7419,P,ww,M1,2000,2000
US,7319,N,US,7419,P,ww,M1,2000,2000
US,7319,N,US,7430,P,ww,M1,2000,2000
US,7319,N,US,7430,P,ww,M1,2000,2000
US,7319,N,US,7430,P,ww,M1,2000,2000
US,7319,N,US,7440,P,ww,M1,2000,2000
US,7319,N,US,7440,P,ww,M1,2000,2000
US,7319,N,US,7440,P,ww,M1,2000,2000
US,7319,N,US,7440,P,ww,M1,2000,2000
US,7319,N,US,7440,P,ww,M1,2000,2000
US,7319,N,US,7450,P,w,M1,1000,1000
US,7319,N,US,7450,P,ww,M1,2000,2000
US,7319,N,US,7450,P,ww,M1,2000,2000
US,7319,N,US,7460,P,w,M1,1000,1000
US,7319,N,US,7460,P,ww,M1,2000,2000
US,7319,N,US,7470,P,w,M1,1000,1000
US,7319,N,US,7470,P,ww,M1,2000,2000
US,7319,N,US,7470,P,ww,M1,2000,2000
US,7319,N,US,7480,P,ww,M1,2000,2000
US,7319,N,US,7480,P,ww,M1,2000,2000
US,7319,N,US,7480,P,ww,M1,2000,2000
US,7319,N,US,7480,P,ww,M1,2000,2000
US,7319,N,US,7492,P,w,M1,1000,1000
US,7319,N,US,7502,P,ww,M1,2000,2000
US,7319,N,US,7529,D,ww,M1,2000,2000
US,7319,N,US,7529,D,ww,M1,2000,2000
US,7319,N,US,7529,D,ww,M1,2000,2000
US,7319,N,US,7656,L,ww,M1,2000,0
US,7319,N,US,7656,L,ww,M1,2000,0
US,7319,N,US,7656,L,ww,M1,2000,0
US,7319,N,US,7656,L,ww,M1,2000,0
US,7319,N,US,7656,L,ww,M1,2000,0
US,7319,N,US,7656,L,ww,M1,2000,0
US,7319,N,US,7656,L,ww,M1,2000,0
US,7319,N,US,7656,L,ww,M1,2000,0
US,7319,N,US,7709,D,w,M1,1000,1000
US,7319,N,US,7829,N,w,M1,1000,1000
US,7319,N,US,7939,P,ww,M1,2000,2000
US,7319,N,US,7999,P,ww,M1,2000,2000
US,7319,N,US,7999,P,ww,M1,2000,2000
US,7319,N,US,8029,T,ww,M1,2000,2000
US,7319,N,US,8029,T,ww,M1,2000,2000
US,7319,N,US,8029,T,ww,M1,2000,2000
US,7319,N,US,8459,D,ww,M1,2000,2000
US,7319,N,US,8459,D,ww,M1,2000,2000
US,7319,N,US,8459,D,ww,M1,2000,2000
US,7319,N,US,8509,D,ww,M1,2000,2000
US,7319,N,US,8509,D,ww,M1,2000,2000
US,7319,N,US,8719,T,ww,M1,2000,2000
US,7319,N,US,8719,T,ww,M1,2000,2000
US,7319,N,US,8719,T,ww,M1,2000,2000
US,7319,N,US,8719,T,ww,M1,2000,2000
US,7319,N,US,8719,T,ww,M1,2000,2000
US,7319,N,US,9029,T,ww,M1,2000,2000
US,7319,N,US,9029,T,ww,M1,2000,2000
US,7319,N,US,9029,T,ww,M1,2000,2000
US,7319,N,US,9489,D,ww,M1,2000,2000
US,7319,S,US,6629,T,ww,M1,2000,1287
US,7319,T,US,0189,D,ww,M1,2000,1222
US,7319,T,US,0709,D,ww,M1,2000,1712
US,7319,T,US,1569,N,ww,M1,2000,1101
US,7319,T,US,2409,T,ww,M1,2000,1219
US,7319,T,US,2749,T,ww,M1,2000,1251
US,7319,T,US,3033,D,ww,M1,2000,447
US,7319,T,US,3229,T,ww,M1,2000,1234
US,7319,T,US,3849,T,ww,M1,2000,462
US,7319,T,US,3929,N,ww,M1,2000,1928
US,7319,T,US,4029,D,ww,M1,2000,563
US,7319,T,US,4369,D,ww,M1,2000,1186
US,7319,T,US,4629,D,ww,M1,2000,1181
US,7319,T,US,5039,N,ww,M1,2000,1439
US,7319,T,US,5719,N,ww,M1,2000,1417
US,7319,T,US,6059,N,ww,M1,2000,1999
US,7319,T,US,6309,T,ww,M1,2000,379
US,7319,T,US,6629,D,ww,M1,2000,1764
US,7319,T,US,6729,P,ww,M1,2000,1958
US,7319,T,US,6819,T,ww,M1,2000,1421
US,7319,T,US,7019,N,ww,M1,2000,1718
US,7319,T,US,7229,N,ww,M1,2000,1838
US,7319,T,US,7290,P,ww,M1,2000,1385
US,7319,T,US,7340,P,ww,M1,2000,1651
US,7319,T,US,7350,P,ww,M1,2000,1859
US,7319,T,US,7351,P,ww,M1,2000,1953
US,7319,T,US,7360,P,ww,M1,2000,1301
US,7319,T,US,7370,P,ww,M1,2000,1710
US,7319,T,US,7380,P,ww,M1,2000,1848
US,7319,T,US,7390,P,ww,M1,2000,1220
US,7319,T,US,7401,P,ww,M1,2000,1547
US,7319,T,US,7419,P,ww,M1,2000,897
US,7319,T,US,7419,P,ww,M1,2000,0
US,7319,T,US,7419,P,ww,M1,2000,0
US,7319,T,US,7419,P,ww,M1,2000,0
US,7319,T,US,7419,P,ww,M1,2000,0
US,7319,T,US,7419,P,ww,M1,2000,0
US,7319,T,US,7419,P,ww,M1,2000,0
US,7319,T,US,7419,P,ww,M1,2000,0
US,7319,T,US,7419,P,ww,M1,2000,0
US,7319,T,US,7419,P,ww,M1,2000,0
US,7319,T,US,7419,P,ww,M1,2000,0
US,7319,T,US,7419,P,ww,M1,2000,0
US,7319,T,US,7419,P,ww,M1,2000,0
US,7319,T,US,7419,P,ww,M1,2000,0
US,7319,T,US,7419,P,ww,M1,2000,0
US,7319,T,US,7419,P,ww,M1,2000,0
US,7319,T,US,7419,P,ww,M1,2000,0
US,7319,T,US,7419,P,ww,M1,2000,0
US,7319,T,US,7430,P,ww,M1,2000,1757
US,7319,T,US,7440,P,ww,M1,2000,218
US,7319,T,US,7450,P,ww,M1,2000,1136
US,7319,T,US,7460,P,ww,M1,2000,1497
US,7319,T,US,7470,P,ww,M1,2000,1499
US,7319,T,US,7480,P,ww,M1,2000,1538
US,7319,T,US,7492,P,ww,M1,2000,1782
US,7319,T,US,7502,P,ww,M1,2000,447
US,7319,T,US,7519,P,ww,M1,2000,2000
US,7319,T,US,7519,P,ww,M1,2000,2000
US,7319,T,US,7519,P,ww,M1,2000,422
US,7319,T,US,7529,D,ww,M1,2000,690
US,7319,T,US,7529,P,ww,M1,2000,2000
US,7319,T,US,7529,P,ww,M1,2000,2000
US,7319,T,US,7529,P,ww,M1,2000,2000
US,7319,T,US,7529,P,ww,M1,2000,1220
US,7319,T,US,7599,S,ww,M1,2000,2000
US,7319,T,US,7599,S,ww,M1,2000,2000
US,7319,T,US,7599,S,ww,M1,2000,437
US,7319,T,US,7620,P,ww,M1,2000,1589
US,7319,T,US,7639,N,w,M1,1000,240
US,7319,T,US,7709,D,ww,M1,2000,1328
US,7319,T,US,7829,N,ww,M1,2000,1369
US,7319,T,US,7900,P,w,M1,1000,1000
US,7319,T,US,7900,P,ww,M1,2000,1298
US,7319,T,US,7901,P,ww,M1,2000,1508
US,7319,T,US,7939,P,ww,M1,2000,2000
US,7319,T,US,7939,P,ww,M1,2000,1073
US,7319,T,US,7940,P,ww,M1,2000,2000
US,7319,T,US,7940,P,ww,M1,2000,1822
US,7319,T,US,7999,P,ww,M1,2000,1512
US,7319,T,US,8029,T,ww,M1,2000,1906
US,7319,T,US,8459,D,ww,M1,2000,1999
US,7319,T,US,8509,D,ww,M1,2000,1305
US,7319,T,US,8719,T,ww,M1,2000,1565
US,7319,T,US,9029,T,ww,M1,2000,752
US,7319,T,US,9489,D,ww,M1,2000,1803
US,7340,L,US,7319,N,ww,M1,2000,1967
US,7340,L,US,7519,N,ww,M1,2000,1907
US,7340,P,US,7599,N,w,M1,1000,0
US,7340,P,US,7599,N,ww,M1,2000,0
US,7340,P,US,7599,N,ww,M1,2000,0
US,7350,L,US,7319,A,ww,M1,2000,464
US,7350,L,US,7319,N,w,M1,1000,1000
US,7350,L,US,7319,N,ww,M1,2000,1610
US,7350,L,US,7639,N,ww,M1,2000,0
US,7350,L,US,7639,N,ww,M1,2000,0
US,7350,L,US,7639,N,ww,M1,2000,0
US,7351,L,US,7319,A,w,M1,1000,930
US,7351,L,US,7639,N,ww,M1,2000,0
US,7351,L,US,7639,N,ww,M1,2000,0
US,7360,L,US,7319,A,ww,M1,2000,98
US,7360,L,US,7319,N,ww,M1,2000,1359
US,7360,L,US,7319,N,w,M1,1000,0
US,7360,L,US,7319,N,ww,M1,2000,0
US,7370,L,US,7319,N,ww,M1,2000,2000
US,7370,L,US,7319,N,ww,M1,2000,970
US,7370,L,US,7319,N,ww,M1,2000,0
US,7370,L,US,7319,N,ww,M1,2000,0
US,7380,L,US,7319,A,ww,M1,2000,916
US,7380,L,US,7319,A,ww,M1,2000,0
US,7390,L,US,7319,N,ww,M1,2000,506
US,7390,L,US,7939,L,ww,M1,2000,212
US,7401,L,US,7319,N,ww,M1,2000,2000
US,7401,L,US,7319,N,ww,M1,2000,2000
US,7401,L,US,7319,N,ww,M1,2000,1793
US,7401,L,US,7319,N,ww,M1,2000,0
US,7402,L,US,6059,D,w,M1,1000,1000
US,7402,L,US,6059,D,ww,M1,2000,2000
US,7402,L,US,6059,D,ww,M1,2000,2000
US,7402,L,US,6059,D,ww,M1,2000,2000
US,7402,L,US,6059,D,ww,M1,2000,2000
US,7402,L,US,6059,D,ww,M1,2000,2000
US,7402,L,US,6059,D,ww,M1,2000,1611
US,7402,L,US,6629,T,ww,M1,2000,2000
US,7402,L,US,6629,T,ww,M1,2000,2000
US,7402,L,US,6629,T,ww,M1,2000,2000
US,7402,L,US,6629,T,ww,M1,2000,2000
US,7402,L,US,6629,T,ww,M1,2000,2000
US,7402,L,US,6629,T,ww,M1,2000,2000
US,7402,L,US,6629,T,ww,M1,2000,2000
US,7402,L,US,6629,T,ww,M1,2000,2000
US,7402,L,US,6629,T,ww,M1,2000,2000
US,7402,L,US,6629,T,ww,M1,2000,2000
US,7402,L,US,6629,T,ww,M1,2000,2000
US,7402,L,US,6629,T,ww,M1,2000,2000
US,7402,L,US,6629,T,ww,M1,2000,2000
US,7402,L,US,6629,T,ww,M1,2000,2000
US,7402,L,US,6629,T,ww,M1,2000,2000
US,7402,L,US,6629,T,ww,M1,2000,2000
US,7402,L,US,6629,T,ww,M1,2000,2000
US,7402,L,US,6629,T,ww,M1,2000,1582
US,7402,L,US,7419,T,ww,M1,2000,2000
US,7402,L,US,7419,T,ww,M1,2000,2000
