SLIC,Region Num,District Num,Facility Latitude,Facility Longitude,CC,SORT,CAP,SPAN,STRT
8383,3.5,76.0,48.288999999999994,-116.56,US,L,3825.0,328.0,1700.0
8383,3.5,76.0,48.288999999999994,-116.56,US,P,1820.0,403.0,400.0
8419,3.6666666666666665,91.0,40.7145,-111.9452,US,D,40293.0,478.0,1100.0
8419,3.6666666666666665,91.0,40.7145,-111.9452,US,N,39359.0,403.0,2200.0
8419,3.6666666666666665,91.0,40.7145,-111.9452,US,P,12200.0,403.0,400.0
8419,3.6666666666666665,91.0,40.7145,-111.9452,US,S,18554.0,403.0,300.0
8419,3.6666666666666665,91.0,40.7145,-111.9452,US,T,60000.0,403.0,1700.0
8429,3.5,92.0,40.7764,-111.86399999999999,US,S,3880.0,403.0,300.0
8429,3.5,92.0,40.7764,-111.86399999999999,US,T,4800.0,403.0,1700.0
8451,3.6666666666666665,91.0,38.5572,-109.53839999999998,US,L,2488.0,328.0,1700.0
8451,3.6666666666666665,91.0,38.5572,-109.53839999999998,US,P,1375.0,403.0,400.0
8459,3.4,85.0,43.6008,-116.54639999999999,US,L,5887.0,328.0,1700.0
8459,3.4,85.0,43.6008,-116.54639999999999,US,P,1875.0,403.0,400.0
8461,3.6666666666666665,91.0,39.1022,-112.2691,US,L,4739.0,328.0,1700.0
8461,3.6666666666666665,91.0,39.1022,-112.2691,US,P,1608.0,403.0,400.0
8471,3.6666666666666665,91.0,38.9595,-111.85970000000002,US,L,2545.0,328.0,1700.0
8471,3.6666666666666665,91.0,38.9595,-111.85970000000002,US,P,2325.0,403.0,400.0
8472,3.6666666666666665,91.0,37.1192,-113.5551,US,L,5056.0,328.0,1700.0
8472,3.6666666666666665,91.0,37.1192,-113.5551,US,P,1640.0,403.0,400.0
8509,4.5,95.0,33.483000000000004,-112.1255,US,D,128000.0,478.0,1100.0
8509,4.5,95.0,33.483000000000004,-112.1255,US,N,128000.0,403.0,2200.0
8509,4.5,95.0,33.483000000000004,-112.1255,US,P,16200.0,403.0,400.0
8509,4.5,95.0,33.483000000000004,-112.1255,US,S,123999.0,403.0,300.0
8509,4.5,95.0,33.483000000000004,-112.1255,US,T,128000.0,403.0,1700.0
8519,4.5,95.0,33.424,-112.0213,US,S,3510.0,403.0,300.0
8519,4.5,95.0,33.424,-112.0213,US,T,2790.0,403.0,1700.0
8521,4.8,95.0,33.3838,-111.7473,US,L,6157.0,328.0,1700.0
8521,4.8,95.0,33.3838,-111.7473,US,P,24800.0,403.0,400.0
8523,4.5,95.0,32.894,-111.7611,US,L,4697.0,328.0,1700.0
8523,4.5,95.0,32.894,-111.7611,US,P,1398.0,403.0,400.0
8529,4.5,95.0,33.4129,-111.9001,US,P,15136.0,403.0,400.0
8529,4.5,95.0,33.4129,-111.9001,US,T,21947.0,403.0,1700.0
8531,5.25,95.0,33.4692,-112.193675,US,L,1402.0,328.0,1700.0
8531,5.25,95.0,33.4692,-112.193675,US,P,4858.0,403.0,400.0
8535,4.5,95.0,11.154866666666665,-37.40546666666666,US,P,1815.0,403.0,400.0
8551,4.5,95.0,32.8313,-109.7139,US,L,3145.0,328.0,1700.0
8551,4.5,95.0,32.8313,-109.7139,US,P,1783.0,403.0,400.0
8552,4.5,95.0,34.231,-111.3338,US,L,3165.0,328.0,1700.0
8552,4.5,95.0,34.231,-111.3338,US,P,1801.0,403.0,400.0
8565,4.8,95.0,31.3582,-110.9521,US,L,3353.0,328.0,1700.0
8565,4.8,95.0,31.3582,-110.9521,US,P,2800.0,403.0,400.0
8579,4.5,95.0,32.1997,-110.9578,US,L,3803.0,328.0,1700.0
8579,4.5,95.0,32.1997,-110.9578,US,P,10605.0,403.0,400.0
8601,4.5,95.0,34.9237,-110.1456,US,L,3077.0,328.0,1700.0
8601,4.5,95.0,34.9237,-110.1456,US,P,1351.0,403.0,400.0
8602,4.5,95.0,36.9077,-111.46600000000001,US,L,1794.0,328.0,1700.0
8602,4.5,95.0,36.9077,-111.46600000000001,US,P,1229.0,403.0,400.0
8631,4.5,95.0,34.5702,-111.8543,US,L,7493.0,328.0,1700.0
8631,4.5,95.0,34.5702,-111.8543,US,P,1154.0,403.0,400.0
8641,4.5,95.0,34.4962,-114.3527,US,L,2466.0,328.0,1700.0
8641,4.5,95.0,34.4962,-114.3527,US,P,1780.0,403.0,400.0
8644,4.5,95.0,35.1064,-114.6148,US,L,1987.0,328.0,1700.0
8644,4.5,95.0,35.1064,-114.6148,US,P,1152.0,403.0,400.0
8701,4.5,95.0,36.0142,-106.9647,US,L,2158.0,328.0,1700.0
8701,4.5,95.0,36.0142,-106.9647,US,P,1533.0,403.0,400.0
8711,4.5,95.0,35.1024,-106.6581,US,A,1089999.0,150.0,900.0
8711,4.5,95.0,35.1024,-106.6581,US,L,6287.0,328.0,1700.0
8711,4.5,95.0,35.1024,-106.6581,US,P,6000.0,403.0,400.0
8719,4.5,95.0,35.1239,-106.6174,US,D,58000.0,478.0,1100.0
8719,4.5,95.0,35.1239,-106.6174,US,N,58000.0,403.0,2200.0
8719,4.5,95.0,35.1239,-106.6174,US,P,3734.0,403.0,400.0
8719,4.5,95.0,35.1239,-106.6174,US,S,58000.0,403.0,300.0
8719,4.5,95.0,35.1239,-106.6174,US,T,58000.0,403.0,1700.0
8729,4.5,95.0,35.0293,-106.62899999999999,US,S,1980.0,403.0,300.0
8729,4.5,95.0,35.0293,-106.62899999999999,US,T,1980.0,403.0,1700.0
874,4.5,95.0,36.7324,-108.2418,US,L,1119999.0,328.0,1700.0
8751,4.5,95.0,36.0106,-106.0885,US,L,5513.0,328.0,1700.0
8751,4.5,95.0,36.0106,-106.0885,US,P,2350.0,403.0,400.0
8771,4.5,95.0,35.5983,-105.2253,US,L,3638.0,328.0,1700.0
8771,4.5,95.0,35.5983,-105.2253,US,P,1740.0,403.0,400.0
8801,4.5,95.0,32.7775,-108.2739,US,L,2577.0,328.0,1700.0
8801,4.5,95.0,32.7775,-108.2739,US,P,1770.0,403.0,400.0
8802,4.5,95.0,32.2697,-107.7611,US,L,3079.0,328.0,1700.0
8802,4.5,95.0,32.2697,-107.7611,US,P,1712.0,403.0,400.0
8821,4.5,95.0,32.4376,-104.2541,US,L,6907.0,328.0,1700.0
8821,4.5,95.0,32.4376,-104.2541,US,P,1413.0,403.0,400.0
8822,4.5,95.0,32.7065,-103.132,US,L,2667.0,328.0,1700.0
8822,4.5,95.0,32.7065,-103.132,US,P,1500.0,403.0,400.0
8909,3.6666666666666665,90.0,36.0606,-115.1574,US,L,14707.0,328.0,1700.0
8909,3.6666666666666665,90.0,36.0606,-115.1574,US,P,10584.0,403.0,400.0
8919,4.0,89.75,36.1785,-115.1607,US,L,12942.0,328.0,1700.0
8919,4.0,89.75,36.1785,-115.1607,US,P,10300.0,403.0,400.0
8939,3.5,81.25,45.3255,-118.0803,US,L,2068.0,328.0,1700.0
8939,3.5,81.25,45.3255,-118.0803,US,P,1845.0,403.0,400.0
8939,3.5,81.25,45.3255,-118.0803,US,S,99999.0,403.0,300.0
8941,3.0,86.66666666666667,39.4893,-118.8542,US,L,5415.0,328.0,1700.0
8941,3.0,86.66666666666667,39.4893,-118.8542,US,P,1908.0,403.0,400.0
8941,3.0,86.66666666666667,39.4893,-118.8542,US,S,95000.0,403.0,300.0
8944,3.0,86.66666666666667,40.9605,-117.7466,US,L,940000.0,328.0,1700.0
8951,3.0,86.66666666666667,39.4893,-118.8542,US,L,910000.0,328.0,1700.0
8959,3.0,86.66666666666667,39.5328,-119.7573,US,D,81000.0,478.0,1100.0
8959,3.0,86.66666666666667,39.5328,-119.7573,US,P,1019999.0,403.0,400.0
8959,3.0,86.66666666666667,39.5328,-119.7573,US,S,81000.0,403.0,300.0
8959,3.0,86.66666666666667,39.5328,-119.7573,US,T,81000.0,403.0,1700.0
8971,3.0,86.4,39.5328,-119.75730000000001,US,L,1029999.0,328.0,1700.0
8979,3.0,86.66666666666667,39.5103,-119.7777,US,T,2040.0,403.0,1700.0
9003,3.0,89.33333333333333,34.0526,-118.4314,US,L,4409.0,328.0,1700.0
9003,3.0,89.33333333333333,34.0526,-118.4314,US,P,1700.0,403.0,400.0
9009,3.0,89.33333333333333,34.0469,-118.2691,US,P,24941.0,403.0,400.0
9009,3.0,89.33333333333333,34.0469,-118.2691,US,T,20000.0,403.0,1700.0
9019,3.0,91.0,34.0667,-118.2211,US,N,39000.0,403.0,2200.0
9019,3.0,91.0,34.0667,-118.2211,US,P,29666.0,403.0,400.0
9019,3.0,91.0,34.0667,-118.2211,US,T,39000.0,403.0,1700.0
9029,3.0,92.0,34.0101,-118.2052,US,D,135000.0,478.0,1100.0
9029,3.0,92.0,34.0101,-118.2052,US,N,135000.0,403.0,2200.0
9029,3.0,92.0,34.0101,-118.2052,US,S,49992.0,403.0,300.0
9029,3.0,92.0,34.0101,-118.2052,US,T,135000.0,403.0,1700.0
9069,3.0,90.66666666666667,33.8823,-118.0516,US,N,72000.0,403.0,2200.0
9069,3.0,90.66666666666667,33.8823,-118.0516,US,P,43978.0,403.0,400.0
9069,3.0,90.66666666666667,33.8823,-118.0516,US,T,72000.0,403.0,1700.0
9072,3.0,89.0,16.9719,-59.19135,US,S,760000.0,403.0,300.0
9089,3.0,89.33333333333333,33.8757,-118.3091,US,P,12603.0,403.0,400.0
9089,3.0,89.33333333333333,33.8757,-118.3091,US,T,34000.0,403.0,1700.0
9132,3.0,89.33333333333333,34.2,-118.92379999999999,US,L,8253.0,328.0,1700.0
9132,3.0,89.33333333333333,34.2,-118.92379999999999,US,P,11453.0,403.0,400.0
9139,3.0,89.33333333333333,34.296,-118.41000000000001,US,N,43000.0,403.0,2200.0
9139,3.0,89.33333333333333,34.296,-118.41000000000001,US,P,17435.0,403.0,400.0
9139,3.0,89.33333333333333,34.296,-118.41000000000001,US,T,43000.0,403.0,1700.0
9141,3.0,89.33333333333333,34.1945,-118.36110000000001,US,L,770000.0,328.0,1700.0
9149,3.0,89.33333333333333,34.2138,-118.4815,US,P,19903.0,403.0,400.0
9149,3.0,89.33333333333333,34.2138,-118.4815,US,T,23192.0,403.0,1700.0
9151,3.0,92.8,0.0,0.0,US,L,1129999.0,328.0,1700.0
9169,3.0,93.33333333333333,34.0484,-117.5861,US,D,28049.0,478.0,1100.0
9169,3.0,93.33333333333333,34.0484,-117.5861,US,M,144000.0,400.0,600.0
9169,3.0,93.33333333333333,34.0484,-117.5861,US,N,57204.0,403.0,2200.0
9169,3.0,93.33333333333333,34.0484,-117.5861,US,P,39452.0,403.0,400.0
9169,3.0,93.33333333333333,34.0484,-117.5861,US,S,38029.0,403.0,300.0
9169,3.0,93.33333333333333,34.0484,-117.5861,US,T,144000.0,403.0,1700.0
9179,3.0,92.0,34.0648,-117.98449999999998,US,P,32632.0,403.0,400.0
9179,3.0,92.0,34.0648,-117.98449999999998,US,T,49000.0,403.0,1700.0
9209,3.0,92.0,33.1419,-117.1856,US,P,15389.0,403.0,400.0
9209,3.0,92.0,33.1419,-117.1856,US,T,20000.0,403.0,1700.0
9219,3.0,92.0,32.8291,-117.1514,US,P,18403.0,403.0,400.0
9219,3.0,92.0,32.8291,-117.1514,US,T,37000.0,403.0,1700.0
9221,3.0,92.0,32.7926,-115.5762,US,L,4554.0,328.0,1700.0
9221,3.0,92.0,32.7926,-115.5762,US,P,1840.0,403.0,400.0
9222,3.0,94.0,33.6113,-114.6099,US,L,2138.0,328.0,1700.0
9222,3.0,94.0,33.6113,-114.6099,US,P,1070.0,403.0,400.0
9223,3.0,94.0,34.1164,-116.4576,US,L,5382.0,328.0,1700.0
9223,3.0,94.0,34.1164,-116.4576,US,P,2160.0,403.0,400.0
9231,3.0,94.0,33.7535,-117.1805,US,L,3726.0,328.0,1700.0
9231,3.0,94.0,33.7535,-117.1805,US,P,5330.0,403.0,400.0
9232,3.0,94.0,34.8832,-116.9825,US,L,2429.0,328.0,1700.0
9232,3.0,94.0,34.8832,-116.9825,US,P,1000.0,403.0,400.0
9234,3.0,94.0,34.4749,-117.2831,US,L,4632.0,328.0,1700.0
9234,3.0,94.0,34.4749,-117.2831,US,P,3000.0,403.0,400.0
9259,3.0,92.0,32.6549,-116.9684,US,L,10493.0,328.0,1700.0
9259,3.0,92.0,32.6549,-116.9684,US,P,19961.0,403.0,400.0
9259,3.0,92.0,32.6549,-116.9684,US,S,124999.0,403.0,300.0
9269,3.0,92.0,33.5918,-117.7292,US,P,21612.0,403.0,400.0
9269,3.0,92.0,33.5918,-117.7292,US,T,44819.0,403.0,1700.0
9279,3.0,92.0,33.814,-117.8935,US,P,24967.0,403.0,400.0
9279,3.0,92.0,33.814,-117.8935,US,T,47435.0,403.0,1700.0
93,3.0,88.5,34.2501,-119.2271,PR,L,254.0,328.0,1700.0
93,3.0,88.5,34.2501,-119.2271,PR,P,111.0,403.0,400.0
9341,3.0,88.5,34.9187,-120.4391,US,L,5149.0,328.0,1700.0
9341,3.0,88.5,34.9187,-120.4391,US,P,3800.0,403.0,400.0
9351,3.0,89.33333333333333,35.6223,-117.6843,US,L,1752.0,328.0,1700.0
9351,3.0,89.33333333333333,35.6223,-117.6843,US,P,1600.0,403.0,400.0
9352,3.0,89.33333333333333,37.3757,-118.4541,US,L,3452.0,328.0,1700.0
9352,3.0,89.33333333333333,37.3757,-118.4541,US,P,840000.0,403.0,400.0
9353,3.0,89.33333333333333,35.0552,-118.1563,US,L,2592.0,328.0,1700.0
9353,3.0,89.33333333333333,35.0552,-118.1563,US,P,1675.0,403.0,400.0
9379,3.0,86.75,36.7647,-119.8296,US,P,20665.0,403.0,400.0
9379,3.0,86.75,36.7647,-119.8296,US,T,31000.0,403.0,1700.0
9391,3.0,86.5,36.5747,-121.8102,US,L,2171.0,328.0,1700.0
9391,3.0,86.5,36.5747,-121.8102,US,P,4480.0,403.0,400.0
94,3.0,86.5,37.7645,-122.4057,PR,L,240.0,328.0,1700.0
94,3.0,86.5,37.7645,-122.4057,PR,P,119.0,403.0,400.0
9409,3.0,86.5,37.4062,-121.9906,US,P,25354.0,403.0,400.0
9409,3.0,86.5,37.4062,-121.9906,US,T,20000.0,403.0,1700.0
9411,3.0,86.33333333333333,37.7645,-122.40569999999998,US,P,1149999.0,403.0,400.0
9419,3.0,86.5,37.7645,-122.4057,US,P,26877.0,403.0,400.0
9419,3.0,86.5,37.7645,-122.4057,US,T,36915.0,403.0,1700.0
9444,3.0,86.0,38.2494,-122.2741,US,L,2732.0,328.0,1700.0
9444,3.0,86.0,38.2494,-122.2741,US,P,2500.0,403.0,400.0
9449,3.0,86.5,37.6591,-122.3825,US,N,29817.0,403.0,2200.0
9449,3.0,86.5,37.6591,-122.3825,US,P,11054.0,403.0,400.0
9449,3.0,86.5,37.6591,-122.3825,US,T,42987.0,403.0,1700.0
9452,3.0,86.0,37.9985,-122.0494,US,L,2259.0,328.0,1700.0
9452,3.0,86.0,37.9985,-122.0494,US,P,6080.0,403.0,400.0
9453,3.0,86.0,38.2094,-122.1416,US,L,2597.0,328.0,1700.0
9453,3.0,86.0,38.2094,-122.1416,US,P,4280.0,403.0,400.0
9459,3.0,86.0,37.7721,-121.9708,US,L,7194.0,328.0,1700.0
9459,3.0,86.0,37.7721,-121.9708,US,P,9116.0,403.0,400.0
9469,3.0,86.0,37.8052,-122.311,US,N,35000.0,403.0,2200.0
9469,3.0,86.0,37.8052,-122.311,US,P,11516.0,403.0,400.0
9469,3.0,86.0,37.8052,-122.311,US,T,35000.0,403.0,1700.0
9472,3.0,86.0,18.96885,-60.84815,US,L,3680.0,328.0,1700.0
9472,3.0,86.0,18.96885,-60.84815,US,P,1600.0,403.0,400.0
9479,3.0,86.0,37.7149,-122.2145,US,S,15485.0,403.0,300.0
9479,3.0,86.0,37.7149,-122.2145,US,T,20066.0,403.0,1700.0
9489,3.0,86.0,37.9955,-122.3503,US,D,64000.0,478.0,1100.0
9489,3.0,86.0,37.9955,-122.3503,US,N,64000.0,403.0,2200.0
9489,3.0,86.0,37.9955,-122.3503,US,P,9706.0,403.0,400.0
9489,3.0,86.0,37.9955,-122.3503,US,T,64000.0,403.0,1700.0
9491,3.0,86.5,38.2275,-122.5885,US,P,6038.0,403.0,400.0
9499,3.0,86.5,38.2275,-122.5885,US,L,5178.0,328.0,1700.0
9499,3.0,86.5,38.2275,-122.5885,US,P,9555.0,403.0,400.0
95,3.0,86.5,36.9846,-122.0348,PR,L,240.0,328.0,1700.0
95,3.0,86.5,36.9846,-122.0348,PR,P,84.0,403.0,400.0
9519,3.0,86.5,37.3092,-121.8604,US,P,12334.0,403.0,400.0
9519,3.0,86.5,37.3092,-121.8604,US,T,14024.0,403.0,1700.0
9531,3.0,86.0,37.2839,-120.4874,US,L,7025.0,328.0,1700.0
9531,3.0,86.0,37.2839,-120.4874,US,P,3075.0,403.0,400.0
9532,3.0,85.66666666666667,38.0511,-120.5313,US,L,4800.0,328.0,1700.0
9532,3.0,85.66666666666667,38.0511,-120.5313,US,P,1520.0,403.0,400.0
9545,3.0,86.5,39.037,-122.9302,US,L,3570.0,328.0,1700.0
9545,3.0,86.5,39.037,-122.9302,US,P,1129.0,403.0,400.0
9546,3.0,86.5,39.4072,-123.8095,US,L,3296.0,328.0,1700.0
9546,3.0,86.5,39.4072,-123.8095,US,P,996.0,403.0,400.0
9549,3.0,86.5,39.1394,-123.2023,US,L,5087.0,328.0,1700.0
9549,3.0,86.5,39.1394,-123.2023,US,P,1780.0,403.0,400.0
9551,3.0,85.5,31.35105,-93.10589999999999,US,P,1099999.0,403.0,400.0
9556,3.0,85.66666666666667,38.5663,-121.3297,US,L,5770.0,328.0,1700.0
9556,3.0,85.66666666666667,38.5663,-121.3297,US,P,9300.0,403.0,400.0
9559,3.0,85.75,41.8014,-124.1412,US,L,4137.0,328.0,1700.0
9559,3.0,85.75,41.8014,-124.1412,US,P,3760.0,403.0,400.0
9569,3.0,85.66666666666667,38.5584,-121.3089,US,S,1840.0,403.0,300.0
9569,3.0,85.66666666666667,38.5584,-121.3089,US,T,2220.0,403.0,1700.0
9571,3.0,86.66666666666667,38.9062,-120.01119999999999,US,L,6070.0,328.0,1700.0
9571,3.0,86.66666666666667,38.9062,-120.01119999999999,US,P,1642.0,403.0,400.0
9579,3.0,85.66666666666667,38.7994,-121.223,US,L,3907.0,328.0,1700.0
9579,3.0,85.66666666666667,38.7994,-121.223,US,P,13090.0,403.0,400.0
9589,3.0,85.66666666666667,38.5715,-121.5462,US,D,31000.0,478.0,1100.0
9589,3.0,85.66666666666667,38.5715,-121.5462,US,N,31000.0,403.0,2200.0
9589,3.0,85.66666666666667,38.5715,-121.5462,US,P,9794.0,403.0,400.0
9589,3.0,85.66666666666667,38.5715,-121.5462,US,T,31000.0,403.0,1700.0
9591,3.0,85.66666666666667,39.7075,-121.8182,US,L,4583.0,328.0,1700.0
9591,3.0,85.66666666666667,39.7075,-121.8182,US,P,7125.0,403.0,400.0
9592,3.0,85.66666666666667,39.9273,-120.92109999999998,US,L,1855.0,328.0,1700.0
9592,3.0,85.66666666666667,39.9273,-120.92109999999998,US,P,1659.0,403.0,400.0
9593,3.0,85.66666666666667,39.2192,-121.0136,US,L,6390.0,328.0,1700.0
9593,3.0,85.66666666666667,39.2192,-121.0136,US,P,2025.0,403.0,400.0
96,3.0,85.66666666666667,41.486999999999995,-120.5433,PR,L,82.0,328.0,1700.0
96,3.0,85.66666666666667,41.486999999999995,-120.5433,PR,P,124.0,403.0,400.0
9601,3.0,85.66666666666667,41.7113,-122.6472,US,L,3655.0,328.0,1700.0
9601,3.0,85.66666666666667,41.7113,-122.6472,US,P,2060.0,403.0,400.0
9603,3.0,85.5,31.115249999999996,-90.407475,US,P,1239999.0,403.0,400.0
9604,3.0,85.5,31.115249999999996,-90.407475,US,P,1069999.0,403.0,400.0
9609,3.0,85.66666666666667,41.486999999999995,-120.5433,US,P,2940.0,403.0,400.0
9609,3.0,85.66666666666667,41.486999999999995,-120.5433,US,T,3994.0,403.0,1700.0
9611,3.0,85.6,41.486999999999995,-120.5433,US,P,1239999.0,403.0,400.0
9629,3.4,80.2,42.2462,-121.79310000000001,US,L,7282.0,328.0,1700.0
9629,3.4,80.2,42.2462,-121.79310000000001,US,S,99999.0,403.0,300.0
9682,3.0,93.33333333333333,6.964766666666667,-52.146366666666665,US,L,6353.0,328.0,1700.0
9682,3.0,93.33333333333333,6.964766666666667,-52.146366666666665,US,P,1070.0,403.0,400.0
9683,3.0,94.0,19.7249,-155.0886,US,L,2509.0,328.0,1700.0
9683,3.0,94.0,19.7249,-155.0886,US,P,1240.0,403.0,400.0
9684,3.0,94.0,21.9815,-159.3479,US,L,3410.0,328.0,1700.0
9684,3.0,94.0,21.9815,-159.3479,US,P,1010.0,403.0,400.0
9689,3.0,94.0,21.3213,-157.9122,US,N,1179999.0,403.0,2200.0
9689,3.0,94.0,21.3213,-157.9122,US,P,15027.0,403.0,400.0
9701,3.5,81.25,45.603,-121.1835,US,L,5097.0,328.0,1700.0
9701,3.5,81.25,45.603,-121.1835,US,P,2725.0,403.0,400.0
9709,3.5,81.25,45.3791,-122.786,US,P,11394.0,403.0,400.0
9709,3.5,81.25,45.3791,-122.786,US,T,20000.0,403.0,1700.0
9711,3.5,81.25,45.4269,-123.8083,US,L,2178.0,328.0,1700.0
9711,3.5,81.25,45.4269,-123.8083,US,P,1708.0,403.0,400.0
9719,3.3333333333333335,79.5,45.5841,-122.6064,US,S,23625.0,403.0,300.0
9719,3.3333333333333335,79.5,45.5841,-122.6064,US,T,17713.0,403.0,1700.0
9729,3.5,81.25,45.5714,-122.7174,US,D,86000.0,478.0,1100.0
9729,3.5,81.25,45.5714,-122.7174,US,L,52657.0,328.0,1700.0
9729,3.5,81.25,45.5714,-122.7174,US,M,1059999.0,400.0,600.0
9729,3.5,81.25,45.5714,-122.7174,US,N,86000.0,403.0,2200.0
9729,3.5,81.25,45.5714,-122.7174,US,P,28686.0,403.0,400.0
9729,3.5,81.25,45.5714,-122.7174,US,T,86000.0,403.0,1700.0
9731,3.5,81.25,44.6361,-123.0904,US,L,5739.0,328.0,1700.0
9731,3.5,81.25,44.6361,-123.0904,US,P,2940.0,403.0,400.0
9732,3.5,81.25,44.6917,-124.0612,US,L,4480.0,328.0,1700.0
9732,3.5,81.25,44.6917,-124.0612,US,P,1690.0,403.0,400.0
9741,3.5,81.25,43.1488,-123.374,US,L,1139999.0,328.0,1700.0
9742,3.8,81.6,34.73192,-99.39743999999999,US,L,5071.0,328.0,1700.0
9742,3.8,81.6,34.73192,-99.39743999999999,US,P,2450.0,403.0,400.0
9744,3.5,81.25,42.0423,-124.2557,US,L,1965.0,328.0,1700.0
9744,3.5,81.25,42.0423,-124.2557,US,P,1627.0,403.0,400.0
9745,3.5,81.25,44.0507,-124.0983,US,L,2261.0,328.0,1700.0
9745,3.5,81.25,44.0507,-124.0983,US,P,1081.0,403.0,400.0
9749,3.5,81.25,43.1488,-123.374,US,N,20000.0,403.0,2200.0
9749,3.5,81.25,43.1488,-123.374,US,P,7200.0,403.0,400.0
9749,3.5,81.25,43.1488,-123.374,US,T,20000.0,403.0,1700.0
9751,3.5,81.25,42.4376,-123.2882,US,L,5426.0,328.0,1700.0
9751,3.5,81.25,42.4376,-123.2882,US,P,2100.0,403.0,400.0
9769,3.5,81.25,44.0405,-123.0317,US,L,4108.0,328.0,1700.0
9769,3.5,81.25,44.0405,-123.0317,US,P,4920.0,403.0,400.0
9771,3.5,81.25,43.5907,-119.0551,US,L,3717.0,328.0,1700.0
9771,3.5,81.25,43.5907,-119.0551,US,P,1521.0,403.0,400.0
9779,3.5,81.25,44.4194,-118.9645,US,L,3534.0,328.0,1700.0
9779,3.5,81.25,44.4194,-118.9645,US,P,1373.0,403.0,400.0
9779,3.5,81.25,44.4194,-118.9645,US,S,116999.0,403.0,300.0
9781,3.5,81.25,44.7898,-117.8096,US,L,2460.0,328.0,1700.0
9781,3.5,81.25,44.7898,-117.8096,US,P,1718.0,403.0,400.0
9784,3.5,81.25,45.4181,-117.2819,US,L,1215.0,328.0,1700.0
9784,3.5,81.25,45.4181,-117.2819,US,P,1281.0,403.0,400.0
9789,3.5,81.25,45.8349,-119.3361,US,N,20000.0,403.0,2200.0
9789,3.5,81.25,45.8349,-119.3361,US,P,3480.0,403.0,400.0
9789,3.5,81.25,45.8349,-119.3361,US,S,1099999.0,403.0,300.0
9789,3.5,81.25,45.8349,-119.3361,US,T,20000.0,403.0,1700.0
9799,3.5,81.25,44.0593,-122.9886,US,L,6242.0,328.0,1700.0
9799,3.5,81.25,44.0593,-122.9886,US,P,2500.0,403.0,400.0
9809,3.4,76.0,47.4516,-122.2544,US,L,14085.0,328.0,1700.0
9809,3.4,76.0,47.4516,-122.2544,US,P,7920.0,403.0,400.0
9816,3.25,76.0,47.82040000000001,-122.192275,US,L,840000.0,328.0,1700.0
9819,3.5,76.0,47.5633,-122.324,US,P,13242.0,403.0,400.0
9819,3.5,76.0,47.5633,-122.324,US,T,26219.0,403.0,1700.0
9821,3.5,76.0,48.4555,-122.3269,US,L,4861.0,328.0,1700.0
9821,3.5,76.0,48.4555,-122.3269,US,P,2625.0,403.0,400.0
9822,3.5,76.0,48.7861,-122.4466,US,L,5274.0,328.0,1700.0
9822,3.5,76.0,48.7861,-122.4466,US,P,4200.0,403.0,400.0
9823,3.5,76.0,48.2545,-122.1374,US,L,4941.0,328.0,1700.0
9823,3.5,76.0,48.2545,-122.1374,US,P,2450.0,403.0,400.0
9829,3.5,76.0,47.6754,-122.1019,US,N,35000.0,403.0,2200.0
9829,3.5,76.0,47.6754,-122.1019,US,P,9047.0,403.0,400.0
9829,3.5,76.0,47.6754,-122.1019,US,T,35000.0,403.0,1700.0
9831,3.5,76.0,47.5545,-122.7029,US,L,4207.0,328.0,1700.0
9831,3.5,76.0,47.5545,-122.7029,US,P,3735.0,403.0,400.0
9832,3.4,76.0,48.0495,-122.82160000000002,US,L,2533.0,328.0,1700.0
9832,3.4,76.0,48.0495,-122.82160000000002,US,P,1299.0,403.0,400.0
9835,3.5,76.0,48.4555,-122.3269,US,P,980000.0,403.0,400.0
9839,3.5,76.0,47.5332,-122.2983,US,S,4590.0,403.0,300.0
9839,3.5,76.0,47.5332,-122.2983,US,T,4482.0,403.0,1700.0
9849,3.4,76.0,47.2391,-122.3623,US,L,3501.0,328.0,1700.0
9849,3.4,76.0,47.2391,-122.3623,US,P,9440.0,403.0,400.0
9851,3.5,76.0,46.9981,-123.4464,US,L,4243.0,328.0,1700.0
9851,3.5,76.0,46.9981,-123.4464,US,P,2575.0,403.0,400.0
9852,3.5,76.0,46.6124,-122.9185,US,L,5234.0,328.0,1700.0
9852,3.5,76.0,46.6124,-122.9185,US,P,1660.0,403.0,400.0
9859,3.5,76.0,47.9074,-122.2465,US,L,3585.0,328.0,1700.0
9859,3.5,76.0,47.9074,-122.2465,US,P,4500.0,403.0,400.0
9859,3.5,76.0,47.9074,-122.2465,US,S,950000.0,403.0,300.0
9876,3.5,76.0,47.2553,-122.2525,US,P,770000.0,403.0,400.0
9879,3.5,81.25,45.6703,-122.6364,US,L,5594.0,328.0,1700.0
9879,3.5,81.25,45.6703,-122.6364,US,P,5850.0,403.0,400.0
9882,3.4,76.0,48.2829,-119.7048,US,L,3398.0,328.0,1700.0
9882,3.4,76.0,48.2829,-119.7048,US,P,1379.0,403.0,400.0
9889,3.5,76.0,47.1138,-119.2965,US,L,5286.0,328.0,1700.0
9889,3.5,76.0,47.1138,-119.2965,US,N,20000.0,403.0,2200.0
9889,3.5,76.0,47.1138,-119.2965,US,P,1105.0,403.0,400.0
9891,3.5,76.0,46.9935,-120.5497,US,L,2820.0,328.0,1700.0
9891,3.5,76.0,46.9935,-120.5497,US,P,1144.0,403.0,400.0
